name_kor,name_eng,date_of_birth,url
홍유상,Yu-Sang Hong,1990-03-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=13255
노시환,Si-Hwan Roh,2000-12-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=14125
서폴드,Warwick Anthony Saupold,1990-01-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=13938
김종민,Jong-Min Kim,1986-03-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=11327
채드벨,Chadwick Micah Bell,1989-02-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=13939
박윤철,Yun-Chul Park,1996-03-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=14129
유로결,Ro-Kyeol Yoo,2000-05-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=14126
정이황,Yi-Hwang Jung,2000-03-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=14127
홍성갑,Sung-Gab Hong,1992-08-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=11294
김건,Geon Kim,2000-02-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=14209
조한민,Han-Min Jo,2000-10-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=14210
허관회,Kwan-Hoi Heo,1999-02-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=14204
김관호,Gwan-ho Kim,1995-10-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=14206
이청현,Chung-Hyun Lee,1996-06-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=14207
최준혁,Jun-hyeok Choi,1996-07-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=14215
박준범,Jun-Beom Park,1996-01-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=14702
남지민,Ji-Min Nam,2001-02-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=14619
한승주,Seung-Joo Han,2001-03-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=14621
이해창,Hae-Chang Lee,1987-05-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=10391
반즈,Brandon Michael Barnes,1986-05-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=14741
오동욱,Dong-Uk Oh,2001-02-04,https://statiz.sporki.com/player/?m=playerinfo&p_no=14713
최인호,In-Ho Choi,2000-01-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=14707
장웅정,Woong-Jung Chang,1997-04-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=14714
박정현,Jung-Hyun Park,2001-07-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=14704
신지후,Jee-Hoo Shin,2001-06-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=14620
강재민,Jae-Min Kang,1997-04-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=14708
임종찬,Jong-Chan Lim,2001-09-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=14706
최이경,Yee-kyung Choi,1996-03-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=14715
김범준,Beom-Jun Kim,2000-09-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=14710
김승일,Seung-il Kim,2001-07-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=14711
조현진,Hyun-Jin Cho,2002-09-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=14877
이준기,June-Ki Lee,2002-05-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=14875
김규연,Kyu-Yeon Kim,2002-08-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=14871
안진,Jin Ahn,2002-11-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=14876
문승진,Seung-jin Moon,2002-04-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=14874
안창호,Chang-Ho An,1999-07-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=14878
이종완,Jong-Wahn Lee,1998-02-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=14879
페레즈,Hernán Alejandro Pérez,1991-03-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=14991
김기중,Ki-Joong Kim,2002-11-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=14808
카펜터,Ryan Nicholas Carpenter,1990-08-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=14760
힐리,Ryon Cristopher Healy,1992-01-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=14761
배동현,Dong-Hyun Bae,1998-03-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=14809
장규현,Kyu-Hyun Jang,2002-06-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=14811
장지승,Ji-Seung Jang,1998-07-04,https://statiz.sporki.com/player/?m=playerinfo&p_no=14880
정민규,Min-Kyu Jung,2003-01-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=14813
송호정,Ho-Jung Song,2002-03-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=14812
조은,Eun Cho,2001-04-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=14810
문동주,Dong-Ju Moon,2003-12-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=15013
민승기,Seung-Gi Min,2001-07-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=15137
전승우,Seung-woo Jeon,1999-11-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=15138
최현준,Hyun-Jun Choi,1999-09-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=15142
이상혁,Sang-Hyeok Lee,2001-09-14,https://statiz.sporki.com/player/?m=playerinfo&p_no=15139
김준석,Jun-Seok Kim,2001-03-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=15140
터크먼,Mike Tauchman,1990-12-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=15012
페냐,Félix Ricardo Peña,1990-02-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=15146
라미레즈,Yefry Ramírez Alcala,1993-11-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=15145
박준영,Jun-Yeong Park,2003-03-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=15014
류희운,Hui-Woon Ryu,1995-06-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=12655
허인서,In-Seo Heo,2003-07-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=15015
유민,Min Yoo,2003-01-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=15016
유상빈,Hsiang-Pin Liu,2000-05-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=15141
권광민,Kwang-Min Kwon,1997-12-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=13676
이재민,Jae-Min Lee,1999-12-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=15020
양경모,Gyeong-Mo Yang,2003-03-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=15017
김겸재,Kyeom-jae Kim,1998-12-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=15018
이성민,Sung-Min Lee,2002-09-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=15019
신현수,Hyun-Soo Shin,2003-06-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=15021
노석진,Seok-jin Noh,2003-01-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=15022
윌리엄스,Nick Williams,1993-09-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=15647
오그레디,Brian O'Grady,1992-05-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=15541
스미스,Burch Taylor Smith,1990-04-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=15540
산체스,Ricardo Jose Sánchez,1997-04-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=15643
김서현,Seo-Hyeon Kim,2004-05-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=15421
문현빈,Hyun-Bin Moon,2004-04-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=15422
한경빈,Kyung-Bin Han,1998-12-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=15633
이민준,Min-Jun Lee,2004-02-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=15423
이재용,Jae-Yong Lee,1999-02-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=12902
김관우,Kwan-Woo Kim,2003-09-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=15424
김해찬,Hae-Chan Kim,2004-05-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=15425
한서구,Seo-Gu Han,2003-12-04,https://statiz.sporki.com/player/?m=playerinfo&p_no=15426
송성훈,Seong-Hun Song,2004-06-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=15427
최원준,Won-Jun Choi,2004-05-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=15428
박재규,Jae-Gyu Park,2003-07-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=15429
천보웅,Bo-Woong Cheon,2000-04-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=15430
김예준,Ye-Jun Kim,2004-10-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=15431
이석제,Seok-Je Lee,2000-03-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=15630
고영재,Young-Jae Gp,2000-01-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=15629
성지훈,Ji-Hoon Sung,2000-01-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=15631
이정재,Jung-Jae Lee,1999-03-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=15628
김석훈,Seok-Hoon Kim,2000-12-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=15632
신우재,Shin Wojae,1997-11-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=16011
서정훈,Jung-hoon Seo,2001-07-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=16120
권동욱,Dong-wook Kwon,2001-01-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=16117
김선동,Seon-dong Kim,2000-10-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=16119
바리아,Jaime Barria,1996-07-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=16150
황준서,Jun-seo Hwang,2005-08-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=16107
페라자,Yonathan Jesús Perlaza,1998-11-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=16121
배민서,Min-Seo Bae,1999-11-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=14158
와이스,Ryan Weiss,1996-12-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=16153
김도빈,Do-bin Kim,2001-01-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=16118
조동욱,Dong-wook Jo,2004-11-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=16108
황영묵,Young-mook Hwang,1999-10-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=16110
이기창,Gi-chang Lee,2005-04-21,https://statiz.sporki.com/player/?m=playerinfo&p_no=16111
최준서,Jun-seo Choi,2000-06-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=16112
이승현,Seung-hyeon Lee,2005-06-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=16113
원종혁,Jong-hyeok Won,2005-08-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=16114
권현,Hyeon Kwon,2005-02-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=16115
승지환,Ji-hwan Seung,2005-07-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=16116
정안석,An-seok Jeong,2005-01-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=16109
이준평,Joon-Pyung Lee,1990-07-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=12972
최금강,Keum-Kang Choi,1989-04-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=11174
정진,Jin Jeong,1979-08-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=11133
박민우,Min-Woo Park,1993-02-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=11137
마낙길,Nak-Gil Ma,1989-06-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=11138
손정욱,Jeong-Wook Son,1990-12-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=11142
김태우,Tae-Woo Kim,1989-07-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=11145
이창섭,Chan-Seob Lee,1987-03-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=10403
김종찬,Jong-Chan Kim,1987-07-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=11152
김성욱,Seong-wook Kim,1993-05-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=11153
권희동,Hui-Dong Kwon,1990-12-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=11172
해커,Eric Lynn Hacker,1983-03-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=11156
찰리,Charles J. Shirek,1985-10-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=11157
아담,Adam Robert Wilk,1987-12-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=11158
이태양,Tae-Yang Lee,1993-01-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=10681
이태원,Tae-Won Lee,1986-03-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=11160
박헌욱,Hun-Wook Park,1993-04-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=11163
임정호,Jung-Ho Lim,1990-04-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=11168
박으뜸,Eu-Ttaum Park,1990-06-14,https://statiz.sporki.com/player/?m=playerinfo&p_no=11175
장동우,Dong-Woo Jang,1988-06-21,https://statiz.sporki.com/player/?m=playerinfo&p_no=11176
김준완,Jun-Wahn Kim,1991-01-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=11182
유영준,Young-Jun Yoo,1994-07-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=11134
강민국,Min-Guk Kang,1992-01-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=11243
테임즈,Eric Allyn Thames,1986-11-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=11252
이지우,Ji-Woo Lee,1994-05-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=11250
채선관,Sun-Kwan Chae,1988-05-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=12647
홍지운,Ji-Woon Hong,1991-11-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=11254
웨버,Thad G. Weber,1984-09-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=11249
민태호,Tae-Ho Min,1989-09-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=10434
김학성,Hak-Seong Kim,1991-06-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=11245
정성민,Sung-Min Jeong,1991-03-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=11295
배재환,Jae-Hwan Bae,1995-02-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=11248
임제우,Je-Woo Lim,1990-12-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=11251
강장산,Jang-San Kang,1990-02-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=11279
스튜어트,Zachary Robert Stewart,1986-09-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=11497
구창모,Chang-Mo Koo,1997-02-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=11353
박세웅,Se-Woong Park,1993-08-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=11357
이호중,Ho-Joong Lee,1992-10-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=11361
류진욱,Jin-Wook Ryou,1996-10-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=11355
이훈,Hun Lee,1996-10-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=11362
이우석,Woo-Seok Lee,1996-04-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=11360
윤병호,Byung-Ho Yun,1989-07-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=11359
김지호,Ji-ho Kim,1986-08-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=11354
문석종,Seok-jong Moon,1996-06-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=11356
최성영,Seong-Young Choi,1997-04-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=12565
김준현,Jun-Hyun Kim,1997-02-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=12623
김민욱,Min-Wook Kim,1993-01-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=12563
김한별,Han-Byul Kim,1997-09-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=12620
최우재,Woo-Jae Choi,1997-04-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=12621
도태훈,Tae-Hun Do,1993-03-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=12560
이재율,Jae-Yul Lee,1993-05-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=12525
이강혁,Kang-Hyuk Lee,1991-10-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=12650
임서준,Seo-Jun Lim,1993-04-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=12624
조원빈,Won-Bin Cho,1993-04-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=12625
최재혁,Jae-hyeok Choi,1993-05-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=12626
이원재,Won-Jae Lee,1989-05-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=12999
스크럭스,Xavier Scruggs,1987-09-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=12947
류재인,Jae-In Ryu,1996-05-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=13008
신진호,Jin-Ho Shin,1991-10-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=12901
맨쉽,Jeff Manship,1985-01-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=12946
김진호,Jin-Ho Kim,1998-06-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=12897
소이현,Rhee-Hyun So,1999-02-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=12900
김영중,Young-Jung  Kim,1998-04-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=12853
김태현,Tae-Heon Kim,1998-03-21,https://statiz.sporki.com/player/?m=playerinfo&p_no=12898
권법수,Beop-Su Kwon,1997-04-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=12904
김수윤,Su-Yun Kim,1998-07-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=12903
김호민,Ho-Min Kim ,1994-05-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=12899
강병무,Byung-Moo Kang,1998-04-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=12896
이인혁,In-Hyuk Lee,1999-01-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=13090
김영규,Young-Kyu Kim,2000-02-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=13088
오영수,Young-Soo Oh,2000-01-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=13082
김철호,Chul-Ho Kim,1998-02-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=13083
김재균,Jae-Kyun Kim,1999-01-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=13084
최보성,Bo-Sung Choi,1998-10-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=13087
김형준,Hyung-Jun Kim,1999-11-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=13081
김건태,Geon-Tae Kim,1991-10-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=10432
김시훈,Si-Hoon Kim,1999-02-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=13080
김도환,Do-Hwan Kim,1990-02-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=13188
왕웨이중,Wei-Chung Wang,1992-04-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=12783
베렛,Scott Logan Verrett,1990-06-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=13066
구황,Hwang Gu,1991-05-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=13262
김희원,Hee-Won Kim,1994-06-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=13185
공수빈,Su-Bin Gong,1994-04-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=13086
송동욱,Dong-Uk Song,1996-04-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=13283
김병재,Byung-Jae Kim,1994-05-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=13263
조무성,Moo-Sung Cho,1994-08-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=13265
신민혁,Min-Hyuk Shin,1999-02-04,https://statiz.sporki.com/player/?m=playerinfo&p_no=13085
이승헌,Seung-Heon Lee,1995-12-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=13089
노병훈,Byung-Hoon Noh,1995-01-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=13254
김경년,Kyung-Neon Kim,1995-04-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=13186
이도현,Do-Hyun Lee,1995-04-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=13252
이효준,Hyo-Jun Lee,1994-03-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=13253
이국필,Kuk-Pil Lee,1994-12-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=13264
천재환,Jae-Hwan Cheon,1994-04-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=13261
박주찬,Ju-Chan Park ,1996-01-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=14219
스몰린스키,Jake Smolinski,1989-02-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=14226
버틀러,Timothy Edward Butler,1991-03-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=13931
루친스키,Andrew James Rucinski,1988-12-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=13932
베탄코트,Christian Bethancourt,1991-09-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=13930
프리드릭,Christian Louis Patrick Friedrich,1987-07-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=14227
문성용,Seong-Yong Moon,1993-08-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=13922
홍성무,Seong-Mu Hong,1993-01-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=11324
송명기,Myung-Gi Song,2000-08-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=14155
박수현,Soo-Hyun Park,2000-04-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=14188
