name_eng_x,date_of_birth,url_x,name_new,name_kor,name_eng_y,url_y
Nick Kingham,1991-11-08,https://www.baseball-reference.com/register/player.fcgi?id=kingha001nic,nick kingham,킹험,Nick Kingham,https://statiz.sporki.com/player/?m=playerinfo&p_no=14582
Hae Chang Lee,1987-05-11,https://www.baseball-reference.com/register/player.fcgi?id=lee---000hae,hae chang lee,이해창,Hae-Chang Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10391
Jae Min Lee,1999-12-27,https://www.baseball-reference.com/register/player.fcgi?id=lee---022jae,jae min lee,이재민,Jae-Min Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=15020
Seung Gwan Lee,1999-12-01,https://www.baseball-reference.com/register/player.fcgi?id=lee---023seu,seung kwan lee,이승관,Seung-Gwan Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=13135
Mike Tauchman,1990-12-03,https://www.baseball-reference.com/register/player.fcgi?id=tauchm000mic,mike tauchman,터크먼,Mike Tauchman,https://statiz.sporki.com/player/?m=playerinfo&p_no=15012
Hyeok Jae Won,1995-01-29,https://www.baseball-reference.com/register/player.fcgi?id=won---001hye,hyeok jae won,원혁재,Hyuk-Jae Won,https://statiz.sporki.com/player/?m=playerinfo&p_no=12872
Sang Sam Hong,1990-02-13,https://www.baseball-reference.com/register/player.fcgi?id=hong--000san,sang sam hong,홍상삼,Sang-Sam Hong,https://statiz.sporki.com/player/?m=playerinfo&p_no=10230
Suk Jin Im,1997-10-10,https://www.baseball-reference.com/register/player.fcgi?id=lim---004seo,seok jin lim,임석진,Suck-Jin Lim,https://statiz.sporki.com/player/?m=playerinfo&p_no=12612
Hyun Jun Kim,1997-06-05,https://www.baseball-reference.com/register/player.fcgi?id=kim---002hyu,hyeon jun kim,김현준,Hyun-Jun Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=12533
Young Chang Koh,1989-02-24,https://www.baseball-reference.com/register/player.fcgi?id=ko----001yeo,yeong chang ko,고영창,Young-Chang Ko,https://statiz.sporki.com/player/?m=playerinfo&p_no=11068
Hyeok Gyung Kwon,2002-01-23,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000hyo,hyeok kyeong kwon,권혁경,Hyuk-Kyung Kwon,https://statiz.sporki.com/player/?m=playerinfo&p_no=14790
Seung Jae Lee,2000-10-04,https://www.baseball-reference.com/register/player.fcgi?id=lee---022seu,seung jae lee,이승재,Seung-Jae Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=14787
Ji Wan Na,1985-05-19,https://www.baseball-reference.com/register/player.fcgi?id=na----000ji-,ji wan na,나지완,Ji-Wahn Na,https://statiz.sporki.com/player/?m=playerinfo&p_no=10030
Jae Hyeon Nam,1996-09-13,https://www.baseball-reference.com/register/player.fcgi?id=nam---000jae,ha joon nam,남하준,Ha-Joon Nam,https://statiz.sporki.com/player/?m=playerinfo&p_no=12535
Seung-hyun Ryu,1997-07-01,https://www.baseball-reference.com/register/player.fcgi?id=ryu---000seu,seung hyeon ryu,류승현,Seung-Hyun Ryu,https://statiz.sporki.com/player/?m=playerinfo&p_no=12543
Hoo Sub Song,1997-06-18,https://www.baseball-reference.com/register/player.fcgi?id=song--000hoo,hoo seob song,송후섭,Hoo-Seob Song,https://statiz.sporki.com/player/?m=playerinfo&p_no=12867
Min Kook Kang,1992-01-10,https://www.baseball-reference.com/register/player.fcgi?id=kang--004min,min kook kang,강민국,Min-Guk Kang,https://statiz.sporki.com/player/?m=playerinfo&p_no=11243
Jae Hong Lee,1998-12-17,https://www.baseball-reference.com/register/player.fcgi?id=lee---023jae,jae hong lee,이재홍,Jae-Hong Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=14854
Ju Hyeong Lee,2002-07-05,https://www.baseball-reference.com/register/player.fcgi?id=lee---001juh,joo hyeong lee,이주형,Joo-Hyung Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=14855
Myuong Ki Lee,2000-01-03,https://www.baseball-reference.com/register/player.fcgi?id=lee---000myu,myeong ki lee,이명기,Myeong-Ki Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=14212
Un Hyun Noh,2003-06-22,https://www.baseball-reference.com/register/player.fcgi?id=noh---000unh,woon hyeon noh,노운현,Woon-Hyun Noh,https://statiz.sporki.com/player/?m=playerinfo&p_no=15027
Ju Seong Park,2000-11-09,https://www.baseball-reference.com/register/player.fcgi?id=park--004joo,joo seong park,박주성,Ju-Seong Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=14130
Jung In Song,2003-05-05,https://www.baseball-reference.com/register/player.fcgi?id=song--001jun,jeong in song,송정인,Jeong-In Song,https://statiz.sporki.com/player/?m=playerinfo&p_no=15069
Young Myung An,1984-11-19,https://www.baseball-reference.com/register/player.fcgi?id=an----000you,yeong myeong ahn,안영명,Yeong-Myeong Ahn,https://statiz.sporki.com/player/?m=playerinfo&p_no=10600
Odrisamer Despaigne,1987-04-04,https://www.baseball-reference.com/register/player.fcgi?id=despai000odr,odrisamer despaigne,데스파이네,Odrisamer Despaigne,https://statiz.sporki.com/player/?m=playerinfo&p_no=14602
Myeong Seong Go,1999-04-16,https://www.baseball-reference.com/register/player.fcgi?id=ko----000myu,myeong seong ko,고명성,Myeong-Seong Ko,https://statiz.sporki.com/player/?m=playerinfo&p_no=13171
Jin Young Jeon,1998-04-30,https://www.baseball-reference.com/register/player.fcgi?id=jeon--000jin,jin yeong jeon,전진영,Jin-Yeong Jeon,https://statiz.sporki.com/player/?m=playerinfo&p_no=14885
Myeong Seong Ji,2002-02-15,https://www.baseball-reference.com/register/player.fcgi?id=ji----000mye,myeong seong ji,지명성,Myung-Sung Ji,https://statiz.sporki.com/player/?m=playerinfo&p_no=14775
Yu Soo Jun,1986-11-29,https://www.baseball-reference.com/register/player.fcgi?id=jeon--000seu,yoo soo jeon,전유수,Yu-Soo Jeon,https://statiz.sporki.com/player/?m=playerinfo&p_no=10841
Chang Jae Lee,1992-12-29,https://www.baseball-reference.com/register/player.fcgi?id=lee---015cha,chang jae lee,이창재,Chang-Jae Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=11320
Jung Hyun Lee,1997-12-05,https://www.baseball-reference.com/register/player.fcgi?id=lee---010jun,jeong hyeon lee,이정현,Jung-Hyun Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=12937
Sang Woo Lee,2003-10-14,https://www.baseball-reference.com/register/player.fcgi?id=lee---029san,sang woo lee,이상우,Sang-Woo Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=15090
Jun Kyu Ryu,2002-08-16,https://www.baseball-reference.com/register/player.fcgi?id=ryu---001jun,joon kyoo yoo,유준규,Jun-Gyu Yu,https://statiz.sporki.com/player/?m=playerinfo&p_no=14778
Seung Hyuk Yang,1999-09-29,https://www.baseball-reference.com/register/player.fcgi?id=yang--006seu,seung hyeok yang,양승혁,Seung-Hyuk Yang,https://statiz.sporki.com/player/?m=playerinfo&p_no=13233
Won Tae Cho,2003-05-10,https://www.baseball-reference.com/register/player.fcgi?id=cho---002won,won tae cho,조원태,Won-Tae Cho,https://statiz.sporki.com/player/?m=playerinfo&p_no=15078
Robel García,1993-03-28,https://www.baseball-reference.com/register/player.fcgi?id=garcia004rob,robel garcia,가르시아,Robel García,https://statiz.sporki.com/player/?m=playerinfo&p_no=15150
Jun Hyuk Heo,1999-07-02,https://www.baseball-reference.com/register/player.fcgi?id=heo---003jun,jun hyeok heo,허준혁,Jun-Hyeok Heo,https://statiz.sporki.com/player/?m=playerinfo&p_no=15083
Ho Eun Kim,1992-01-03,https://www.baseball-reference.com/register/player.fcgi?id=kim---000hoe,ho eun kim,김호은,Ho-Eun Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=12554
Ju Wan Kim,2003-08-27,https://www.baseball-reference.com/register/player.fcgi?id=kim---001juw,joo wan kim,김주완,Ju-Wahn Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=15079
Jae-wook Park,1995-12-06,https://www.baseball-reference.com/register/player.fcgi?id=park--003jae,jae wook park,박재욱,Jae-Wook Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=12512
Yong Taik Park,1979-04-21,https://www.baseball-reference.com/register/player.fcgi?id=park--002yon,yong taik park,박용택,Yong-Taik Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=10485
Seong Geun Bae,1995-04-27,https://www.baseball-reference.com/register/player.fcgi?id=bae---000sun,seong keun bae,배성근,Seong-Geun Bae,https://statiz.sporki.com/player/?m=playerinfo&p_no=13279
Mu Geun Cho,1991-09-26,https://www.baseball-reference.com/register/player.fcgi?id=cho---001moo,mu keun cho,조무근,Mu-Geun Cho,https://statiz.sporki.com/player/?m=playerinfo&p_no=11322
Se Jin Cho,2003-11-21,https://www.baseball-reference.com/register/player.fcgi?id=cho---000sej,se jin cho,조세진,Se-Jin Jo,https://statiz.sporki.com/player/?m=playerinfo&p_no=15046
Tae Yang Han,2003-09-15,https://www.baseball-reference.com/register/player.fcgi?id=han---001tae,tae yang han,한태양,Tae-Yang Han,https://statiz.sporki.com/player/?m=playerinfo&p_no=15051
Myung-Ho Jin,1989-03-20,https://www.baseball-reference.com/register/player.fcgi?id=jin---000myu,myeong ho jin,진명호,Myeong-Ho Jin,https://statiz.sporki.com/player/?m=playerinfo&p_no=10301
Lo-han Kang,1992-05-13,https://www.baseball-reference.com/register/player.fcgi?id=kang--002don,ro han kang,강로한,Ro-Han Kang,https://statiz.sporki.com/player/?m=playerinfo&p_no=11389
Yoon Goo Kang,1990-07-10,https://www.baseball-reference.com/register/player.fcgi?id=kang--000yoo,yoon koo kang,강윤구,Yoon-Gu Kang,https://statiz.sporki.com/player/?m=playerinfo&p_no=10423
Dae Woo Kim,1984-07-26,https://www.baseball-reference.com/register/player.fcgi?id=kim---002dae,dae woo kim,김대우,Dae-Woo Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10271
Jae Yu Kim,1992-08-07,https://www.baseball-reference.com/register/player.fcgi?id=kim---024jae,jae yoo kim,김재유,Jae-Yu Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=11483
Min Ki Kim,1996-02-14,https://www.baseball-reference.com/register/player.fcgi?id=kim---028min,min ki kim,김민기,Min-Ki Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14635
Min Soo Kim,1996-06-11,https://www.baseball-reference.com/register/player.fcgi?id=kim---027min,min soo kim,김민수,Min-Soo Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14168
Se Min Kim,2003-06-14,https://www.baseball-reference.com/register/player.fcgi?id=kim---000sem,se min kim,김세민,Se-Min Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=15049
Dae-ho Lee,1982-06-21,https://www.baseball-reference.com/register/player.fcgi?id=lee---000dae,dae ho lee,이대호,Dae-Ho Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10251
Kang Jun Lee,2001-12-14,https://www.baseball-reference.com/register/player.fcgi?id=lee---000kan,kang jun lee,이강준,Kang-Jun Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=14601
Seung Heon Lee,1998-12-19,https://www.baseball-reference.com/register/player.fcgi?id=lee---017seu,seung heon lee,이승헌,Seung-Heon Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=13146
DJ Peters,1995-12-12,https://www.baseball-reference.com/register/player.fcgi?id=peters000dj-,dj peters,피터스,DJ Peters Jr,https://statiz.sporki.com/player/?m=playerinfo&p_no=15009
Jun Won Seo,2000-11-05,https://www.baseball-reference.com/register/player.fcgi?id=seo---003jun,jun won seo,서준원,Jun-Won Seo,https://statiz.sporki.com/player/?m=playerinfo&p_no=14159
Glenn Sparkman,1992-05-11,https://www.baseball-reference.com/register/player.fcgi?id=sparkm000gle,glenn sparkman,스파크맨,Glenn Sparkman,https://statiz.sporki.com/player/?m=playerinfo&p_no=15010
Matt Dermody,1990-07-04,https://www.baseball-reference.com/register/player.fcgi?id=dermod001mat,matt dermody,더모디,Matt Dermody,https://statiz.sporki.com/player/?m=playerinfo&p_no=15154
Beom Mo Jeong,1987-03-26,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000beo,beom mo jeong,정범모,Beom-Mo Jeong,https://statiz.sporki.com/player/?m=playerinfo&p_no=10772
Jin Gi Jeong,1992-10-10,https://www.baseball-reference.com/register/player.fcgi?id=chung-001jin,jin ki jeong,정진기,Jin-Gi Jeong,https://statiz.sporki.com/player/?m=playerinfo&p_no=10717
Dong Yeon Kang,1992-12-18,https://www.baseball-reference.com/register/player.fcgi?id=kang--001don,dong yeon kang,강동연,Dong-Yeon Kang,https://statiz.sporki.com/player/?m=playerinfo&p_no=10883
Eung Min Kim,1991-10-22,https://www.baseball-reference.com/register/player.fcgi?id=kim---000weu,eung min kim,김응민,Eung-Min Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10890
Geon Tae Kim,1991-10-02,https://www.baseball-reference.com/register/player.fcgi?id=kim---003jun,keon tae kim,김건태,Geon-Tae Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10432
Ki Hwan Kim,1995-08-25,https://www.baseball-reference.com/register/player.fcgi?id=kim---000kih,ki hwan kim,김기환,Ki-Hwan Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=11400
Tae Gyeong Kim,2001-04-07,https://www.baseball-reference.com/register/player.fcgi?id=kim---030tae,tae kyeong kim,김태경,Tae-Gyeong Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14593
Nick Martini,1990-06-27,https://www.baseball-reference.com/register/player.fcgi?id=martin007nic,nick martini,마티니,Nick Martini,https://statiz.sporki.com/player/?m=playerinfo&p_no=15008
Wes Parsons,1992-09-06,https://www.baseball-reference.com/register/player.fcgi?id=parson000wes,wes parsons,파슨스,Wes Parsons,https://statiz.sporki.com/player/?m=playerinfo&p_no=14749
Young Jin Choi,1988-05-10,https://www.baseball-reference.com/register/player.fcgi?id=choi--002you,yeong jin choi,최영진,Yeong-Jin Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=10934
Sung Pyo Kim,1994-03-17,https://www.baseball-reference.com/register/player.fcgi?id=kim---005sun,seong pyo kim,김성표,Sung-Pyo Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=11109
Dae Han Lim,1993-08-13,https://www.baseball-reference.com/register/player.fcgi?id=lim---000dae,dae han lim,임대한,Dae-Han Lim,https://statiz.sporki.com/player/?m=playerinfo&p_no=12558
Ju Hyeok Park,2001-05-18,https://www.baseball-reference.com/register/player.fcgi?id=park--001juh,joo hyeok park,박주혁,Joo-Hyeok Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=14668
Jung Jun Park,1992-03-22,https://www.baseball-reference.com/register/player.fcgi?id=park--005jeo,jeong jun park,박정준,Jeong-Jun Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=11220
Seung Kyu Park,2000-09-02,https://www.baseball-reference.com/register/player.fcgi?id=park--002seu,seung kyu park,박승규,Seung-Kyu Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=14122
Yo Han Cho,2000-01-06,https://www.baseball-reference.com/register/player.fcgi?id=cho---000yoh,yo han cho,조요한,Yo-Han Cho,https://statiz.sporki.com/player/?m=playerinfo&p_no=14858
Kevin Cron,1993-02-17,https://www.baseball-reference.com/register/player.fcgi?id=cron--000kev,kevin cron,크론,Kevin Cron,https://statiz.sporki.com/player/?m=playerinfo&p_no=15006
Young Jun Jeon,2002-04-16,https://www.baseball-reference.com/register/player.fcgi?id=jeon--000you,yeong jun jeon,전영준,Yeong-Jun Jeon,https://statiz.sporki.com/player/?m=playerinfo&p_no=15032
Gyeong Won Jun,1999-03-18,https://www.baseball-reference.com/register/player.fcgi?id=jun---000gye,kyeong won jeon,전경원,Gyeong-Won Jeon,https://statiz.sporki.com/player/?m=playerinfo&p_no=13129
Jae Hyun Kim,1991-08-30,https://www.baseball-reference.com/register/player.fcgi?id=kim---020jae,jae hyeon kim,김재현,Jae-Hyun Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=11289
Keon Woo Kim,2002-07-12,https://www.baseball-reference.com/register/player.fcgi?id=kim---000keo,keon woo kim,김건우,Geon-Woo Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14803
Kyu Nam Kim,1995-05-12,https://www.baseball-reference.com/register/player.fcgi?id=kim---006kyu,kyu nam kim,김규남,Gyu-Nam Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14200
Tae Hoon Kim,1990-05-19,https://www.baseball-reference.com/register/player.fcgi?id=kim---006tae,tae hoon kim,김태훈,Tae-Hun Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10133
Juan Lagares,1989-03-17,https://www.baseball-reference.com/register/player.fcgi?id=lagare001jua,juan lagares,라가레스,Juan Lagares,https://statiz.sporki.com/player/?m=playerinfo&p_no=15151
Hyun Seok Lee,1992-06-07,https://www.baseball-reference.com/register/player.fcgi?id=lee---009hye,hyeon seok lee,이현석,Hyun-Seok Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=11369
Shawn Morimando,1992-11-20,https://www.baseball-reference.com/register/player.fcgi?id=morima000sha,shawn morimando,모리만도,Shawn Morimando,https://statiz.sporki.com/player/?m=playerinfo&p_no=15149
Iván Nova,1987-01-12,https://www.baseball-reference.com/register/player.fcgi?id=nova--001iva,ivan nova,노바,Iván Nova,https://statiz.sporki.com/player/?m=playerinfo&p_no=15007
Jun Hyeok Oh,1992-03-11,https://www.baseball-reference.com/register/player.fcgi?id=oh----000joo,jun hyeok oh,오준혁,Jun-Hyeok Oh,https://statiz.sporki.com/player/?m=playerinfo&p_no=10672
Jeung Woo Seok,1999-01-20,https://www.baseball-reference.com/register/player.fcgi?id=seok--000jeu,jeong woo seok,석정우,Jung-Woo Seok,https://statiz.sporki.com/player/?m=playerinfo&p_no=15121
Jae Young Shin,1989-11-18,https://www.baseball-reference.com/register/player.fcgi?id=shin--001jae,jae yeong shin,신재영,Jae-Young Shin,https://statiz.sporki.com/player/?m=playerinfo&p_no=11149
Tae Hyeon Yun,2003-10-10,https://www.baseball-reference.com/register/player.fcgi?id=yun---001tae,tae hyeon yoon,윤태현,Tae-Hyeon Yoon,https://statiz.sporki.com/player/?m=playerinfo&p_no=15023
Dong Hoon Baek,1990-09-16,https://www.baseball-reference.com/register/player.fcgi?id=paek--000min,dong hoon baek,백동훈,Dong-Hun Baek,https://statiz.sporki.com/player/?m=playerinfo&p_no=11084
Je Young Cho,2001-02-12,https://www.baseball-reference.com/register/player.fcgi?id=cho---000jey,je yeong cho,조제영,Je-Yeong Jo,https://statiz.sporki.com/player/?m=playerinfo&p_no=14732
Se Chang Choi,2001-06-01,https://www.baseball-reference.com/register/player.fcgi?id=choi--000sec,se chang choi,최세창,Se-Chang Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=14574
Kyeong Tae Hwang,1996-08-17,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000kye,kyeong tae hwang,황경태,Kyung-Tae Hwang,https://statiz.sporki.com/player/?m=playerinfo&p_no=12604
Dae Won Moon,1998-08-22,https://www.baseball-reference.com/register/player.fcgi?id=moon--000dae,won moon,문원,Won Moon,https://statiz.sporki.com/player/?m=playerinfo&p_no=12848
