Id,URL,Player,Age,Born,Position,BatThrow,HtWt,Career,Draft,Season,Team,ERA,G,CG,SHO,W,L,SV,HLD,WPCT,TBF,IP,H,HR,BB,HBP,SO,R,ER
91818,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=91818,조규제,30,1967-10-07,P,L/L,172cm/71kg,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,91 쌍방울 1차,1997,쌍방울,2.9,52,0,0,4,6,28,0,0.4,317,77 2/3,64,4,23,4,74,25,25
91818,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=91818,조규제,31,1967-10-07,P,L/L,172cm/71kg,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,91 쌍방울 1차,1998,현대,4.18,40,0,0,5,4,2,0,0.556,250,56,65,8,16,1,40,28,26
91818,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=91818,조규제,32,1967-10-07,P,L/L,172cm/71kg,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,91 쌍방울 1차,1999,현대,5.95,17,0,0,6,2,2,0,0.75,247,56,62,9,20,3,52,37,37
91818,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=91818,조규제,33,1967-10-07,P,L/L,172cm/71kg,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,91 쌍방울 1차,2000,현대,2.08,9,0,0,0,0,0,3,-,17,4 1/3,2,0,2,0,4,1,1
91818,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=91818,조규제,34,1967-10-07,P,L/L,172cm/71kg,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,91 쌍방울 1차,2001,SK,3.55,46,0,0,8,9,9,3,0.471,427,106 1/3,90,12,35,3,75,45,42
91818,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=91818,조규제,35,1967-10-07,P,L/L,172cm/71kg,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,91 쌍방울 1차,2002,SK,4.23,46,0,0,6,8,6,3,0.429,347,78 2/3,81,13,27,10,64,40,37
91818,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=91818,조규제,36,1967-10-07,P,L/L,172cm/71kg,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,91 쌍방울 1차,2003,현대,5.63,36,0,0,0,3,0,4,0,190,40,39,6,32,4,41,26,25
91818,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=91818,조규제,37,1967-10-07,P,L/L,172cm/71kg,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,91 쌍방울 1차,2004,KIA,2.14,38,0,0,1,0,1,5,1,76,21,11,1,4,1,18,5,5
91818,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=91818,조규제,38,1967-10-07,P,L/L,172cm/71kg,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,91 쌍방울 1차,2005,KIA,36,4,0,0,0,0,0,0,-,11,1,5,2,2,1,0,4,4
63104,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=63104,조근종,27,1990-05-16,P,R/R,186cm/80kg,청원초-청원중-청원고-원광대-KT,13 LG 육성선수,2017,KT,22.5,1,0,0,0,0,0,0,-,13,2,6,1,1,0,5,5,5
63104,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=63104,조근종,29,1990-05-16,P,R/R,186cm/80kg,청원초-청원중-청원고-원광대-KT,13 LG 육성선수,2019,KT,5.91,10,0,0,0,0,0,1,-,53,10 2/3,15,1,5,2,6,7,7
86669,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86669,조도연,23,1961-08-06,P,L/L,,군산상고-원광대,,1984,해태,3.34,35,2,0,4,6,2,0,0.4,547,129 1/3,122,11,44,3,63,61,48
86669,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86669,조도연,24,1961-08-06,P,L/L,,군산상고-원광대,,1985,해태,3.71,36,1,0,4,6,2,0,0.4,522,123 2/3,131,10,35,5,46,56,51
86669,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86669,조도연,26,1961-08-06,P,L/L,,군산상고-원광대,,1987,해태,7.33,13,0,0,0,2,0,0,0,131,27,42,4,13,1,9,23,22
86669,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86669,조도연,27,1961-08-06,P,L/L,,군산상고-원광대,,1988,해태,3.72,6,0,0,0,1,0,0,0,41,9 2/3,8,0,8,2,2,4,4
86669,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86669,조도연,28,1961-08-06,P,L/L,,군산상고-원광대,,1989,태평양,27,1,0,0,0,0,0,0,-,3,1/3,0,0,2,0,0,1,1
54768,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54768,조동욱,20,2004-11-02,P,L/L,190cm/82kg,소래초-영남중-장충고,24 한화 2라운드 11순위,2024,한화,6.37,21,0,0,1,2,0,0,0.333,198,41,57,5,14,6,32,34,29
54768,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54768,조동욱,21,2004-11-02,P,L/L,190cm/82kg,소래초-영남중-장충고,24 한화 2라운드 11순위,2025,한화,4.05,68,0,0,3,3,2,5,0.5,283,60,77,4,29,4,43,29,27
65067,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=65067,조무근,24,1991-09-26,P,R/R,200cm/123kg,남도초-경상중-대구상원고-성균관대-KT-롯데,15 KT 2차 6라운드 54순위,2015,KT,1.88,43,0,0,8,5,4,2,0.615,298,71 2/3,54,3,32,4,83,26,15
65067,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=65067,조무근,25,1991-09-26,P,R/R,200cm/123kg,남도초-경상중-대구상원고-성균관대-KT-롯데,15 KT 2차 6라운드 54순위,2016,KT,8.61,38,0,0,2,0,0,4,1,196,38 2/3,59,5,27,3,31,37,37
65067,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=65067,조무근,26,1991-09-26,P,R/R,200cm/123kg,남도초-경상중-대구상원고-성균관대-KT-롯데,15 KT 2차 6라운드 54순위,2017,KT,7.36,16,0,0,0,0,0,3,-,70,14 2/3,21,2,3,1,9,13,12
65067,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=65067,조무근,27,1991-09-26,P,R/R,200cm/123kg,남도초-경상중-대구상원고-성균관대-KT-롯데,15 KT 2차 6라운드 54순위,2018,롯데,13.5,2,0,0,1,0,0,0,1,6,2/3,2,0,1,2,1,1,1
65067,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=65067,조무근,28,1991-09-26,P,R/R,200cm/123kg,남도초-경상중-대구상원고-성균관대-KT-롯데,15 KT 2차 6라운드 54순위,2019,롯데,1.86,8,0,0,0,0,0,0,-,43,9 2/3,6,0,5,3,5,2,2
65067,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=65067,조무근,31,1991-09-26,P,R/R,200cm/123kg,남도초-경상중-대구상원고-성균관대-KT-롯데,15 KT 2차 6라운드 54순위,2022,롯데,4.5,2,0,0,0,0,0,0,-,9,2,2,0,1,0,1,1,1
94476,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=94476,조문식,19,1975-09-29,P,R/R,184cm/81kg,경북고,,1994,삼성,54,1,0,0,0,0,0,0,-,4,1/3,2,0,1,0,0,2,2
94476,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=94476,조문식,24,1975-09-29,P,R/R,184cm/81kg,경북고,,1999,삼성,6.75,4,0,0,0,0,0,0,-,18,4,6,2,0,0,2,3,3
94476,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=94476,조문식,25,1975-09-29,P,R/R,184cm/81kg,경북고,,2000,삼성,13.5,1,0,0,0,0,0,0,-,11,2,3,1,2,0,1,3,3
52903,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52903,조민석,24,1998-12-21,P,L/R,180cm/81kg,천안남산초-천안북중-부천고-원광대-NC-상무,22 NC 2차 9라운드 90순위,2022,NC,4.5,18,0,0,0,1,0,0,0,76,16,17,2,12,2,14,9,8
52903,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52903,조민석,25,1998-12-21,P,L/R,180cm/81kg,천안남산초-천안북중-부천고-원광대-NC-상무,22 NC 2차 9라운드 90순위,2023,NC,4.06,35,0,0,1,0,0,4,1,137,31,33,2,14,3,28,15,14
52903,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52903,조민석,27,1998-12-21,P,L/R,180cm/81kg,천안남산초-천안북중-부천고-원광대-NC-상무,22 NC 2차 9라운드 90순위,2025,NC,6.92,6,0,0,0,1,0,0,0,61,13,12,3,11,2,4,10,10
67045,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=67045,조병욱,22,1998-06-08,P,R/R,185cm/95kg,동양초(화성시리틀)-매향중-장안고-KT-경찰,17 KT 1차,2020,KT,7.62,9,0,0,0,1,0,0,0,131,28 1/3,39,4,13,1,11,24,24
86370,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86370,조병천,26,1960-05-25,P,R/R,,전주상고,,1986,청보,4.66,30,0,0,1,6,0,0,0.143,407,94 2/3,99,5,37,0,48,53,49
86370,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86370,조병천,27,1960-05-25,P,R/R,,전주상고,,1987,청보,4.71,19,4,0,4,4,0,0,0.5,326,78 1/3,85,9,16,3,38,45,41
86370,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86370,조병천,28,1960-05-25,P,R/R,,전주상고,,1988,태평양,3.94,28,4,0,2,10,1,0,0.167,546,128,134,6,44,1,40,59,56
86370,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86370,조병천,29,1960-05-25,P,R/R,,전주상고,,1989,태평양,4.71,13,0,0,0,2,0,0,0,123,28 2/3,34,1,7,0,15,18,15
86370,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86370,조병천,30,1960-05-25,P,R/R,,전주상고,,1990,태평양,3.99,26,2,0,6,8,2,0,0.429,433,99 1/3,94,2,50,3,36,46,44
86370,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86370,조병천,31,1960-05-25,P,R/R,,전주상고,,1991,태평양,6.67,16,1,0,1,6,0,0,0.143,260,54,69,14,37,2,20,42,40
86370,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86370,조병천,32,1960-05-25,P,R/R,,전주상고,,1992,태평양,7.94,10,1,0,1,2,1,0,0.333,79,17,22,3,10,0,10,15,15
51897,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51897,조병현,19,2002-05-08,P,R/R,182cm/90kg,온양온천초-온양중-세광고-SK-SSG-상무,21 SK 2차 3라운드 28순위,2021,SSG,8.1,3,0,0,0,0,0,0,-,33,6 2/3,7,1,5,1,8,7,6
51897,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51897,조병현,22,2002-05-08,P,R/R,182cm/90kg,온양온천초-온양중-세광고-SK-SSG-상무,21 SK 2차 3라운드 28순위,2024,SSG,3.58,76,0,0,4,6,12,12,0.4,302,73,52,8,31,2,96,34,29
51897,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51897,조병현,23,2002-05-08,P,R/R,182cm/90kg,온양온천초-온양중-세광고-SK-SSG-상무,21 SK 2차 3라운드 28순위,2025,SSG,1.6,69,0,0,5,4,30,0,0.556,255,67 1/3,42,5,18,0,79,13,12
63342,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63342,조상우,19,1994-09-04,P,R/R,186cm/97kg,서화초-상인천중-대전고-히어로즈-키움,13 넥센 1라운드 1순위,2013,넥센,4.5,5,0,0,0,0,0,0,-,40,8,11,0,5,0,7,4,4
63342,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63342,조상우,20,1994-09-04,P,R/R,186cm/97kg,서화초-상인천중-대전고-히어로즈-키움,13 넥센 1라운드 1순위,2014,넥센,2.47,48,0,0,6,2,0,11,0.75,280,69 1/3,53,2,29,3,73,21,19
63342,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63342,조상우,21,1994-09-04,P,R/R,186cm/97kg,서화초-상인천중-대전고-히어로즈-키움,13 넥센 1라운드 1순위,2015,넥센,3.09,70,0,0,8,5,5,19,0.615,382,93 1/3,65,4,41,6,89,36,32
63342,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63342,조상우,23,1994-09-04,P,R/R,186cm/97kg,서화초-상인천중-대전고-히어로즈-키움,13 넥센 1라운드 1순위,2017,넥센,4.87,13,0,0,5,3,0,2,0.625,198,44 1/3,53,3,15,1,45,25,24
63342,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63342,조상우,24,1994-09-04,P,R/R,186cm/97kg,서화초-상인천중-대전고-히어로즈-키움,13 넥센 1라운드 1순위,2018,넥센,3.79,18,0,0,1,2,9,0,0.333,78,19,16,1,6,2,23,11,8
63342,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63342,조상우,25,1994-09-04,P,R/R,186cm/97kg,서화초-상인천중-대전고-히어로즈-키움,13 넥센 1라운드 1순위,2019,키움,2.66,48,0,0,2,4,20,8,0.333,192,47 1/3,45,3,8,2,46,15,14
63342,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63342,조상우,26,1994-09-04,P,R/R,186cm/97kg,서화초-상인천중-대전고-히어로즈-키움,13 넥센 1라운드 1순위,2020,키움,2.15,53,0,0,5,3,33,0,0.625,232,54 1/3,50,3,18,2,64,15,13
63342,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63342,조상우,27,1994-09-04,P,R/R,186cm/97kg,서화초-상인천중-대전고-히어로즈-키움,13 넥센 1라운드 1순위,2021,키움,3.48,44,0,0,6,5,15,5,0.545,187,44,30,4,19,2,47,18,17
63342,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63342,조상우,30,1994-09-04,P,R/R,186cm/97kg,서화초-상인천중-대전고-히어로즈-키움,13 넥센 1라운드 1순위,2024,키움,3.18,44,0,0,0,1,6,9,0,171,39 2/3,40,2,20,0,36,17,14
63342,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63342,조상우,31,1994-09-04,P,R/R,186cm/97kg,서화초-상인천중-대전고-히어로즈-키움,13 넥센 1라운드 1순위,2025,KIA,3.9,72,0,0,6,6,1,28,0.5,271,60,64,5,27,6,55,29,26
75799,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=75799,조성민,32,1973-04-05,P,R/R,194cm/95kg,둔촌초-신일중-신일고-고려대-한화,,2005,한화,6.52,16,0,0,2,2,0,4,0.5,101,19 1/3,30,1,9,6,8,15,14
75799,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=75799,조성민,33,1973-04-05,P,R/R,194cm/95kg,둔촌초-신일중-신일고-고려대-한화,,2006,한화,6.75,7,0,0,0,0,0,0,-,39,6 2/3,12,1,6,0,4,6,5
75799,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=75799,조성민,34,1973-04-05,P,R/R,194cm/95kg,둔촌초-신일중-신일고-고려대-한화,,2007,한화,4.19,12,0,0,1,2,0,0,0.333,191,43,41,3,19,5,18,23,20
63348,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=63348,조성운,29,1989-10-02,P,R/R,185cm/88kg,영중초-신일중-신일고-한양대-히어로즈-키움,13 넥센 7라운드 58순위,2018,넥센,7.43,25,0,0,0,0,0,0,-,128,26 2/3,35,6,13,0,25,24,22
63348,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=63348,조성운,30,1989-10-02,P,R/R,185cm/88kg,영중초-신일중-신일고-한양대-히어로즈-키움,13 넥센 7라운드 58순위,2019,키움,7.2,5,0,0,0,0,0,0,-,25,5,9,0,2,0,3,4,4
63348,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=63348,조성운,31,1989-10-02,P,R/R,185cm/88kg,영중초-신일중-신일고-한양대-히어로즈-키움,13 넥센 7라운드 58순위,2020,키움,5.4,42,0,0,1,1,0,1,0.5,201,45,48,6,19,2,29,30,27
68848,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=68848,조성훈,19,1999-03-22,P,R/R,188cm/85kg,응봉초(성동구리틀)-건대부중-청원고-SK-상무-SK-SSG,18 SK 2차 1라운드 5순위,2018,SK,27,1,0,0,0,0,0,0,-,4,2/3,3,0,0,0,0,2,2
68848,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=68848,조성훈,24,1999-03-22,P,R/R,188cm/85kg,응봉초(성동구리틀)-건대부중-청원고-SK-상무-SK-SSG,18 SK 2차 1라운드 5순위,2023,SSG,6.43,2,0,0,0,1,0,0,0,34,7,10,0,4,2,4,5,5
76360,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=76360,조순권,24,1983-10-28,P,R/R,175cm/87kg,관산초-안산중앙중-유신고-한양대,,2007,현대,5.68,5,0,0,0,0,0,0,-,27,6 1/3,9,1,0,0,3,4,4
76360,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=76360,조순권,25,1983-10-28,P,R/R,175cm/87kg,관산초-안산중앙중-유신고-한양대,,2008,우리,6.75,8,0,0,1,0,1,0,1,26,5 1/3,8,1,2,1,3,4,4
79235,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79235,조승수,19,1990-06-09,P,R/R,191cm/73kg,서울도곡초-휘문중-휘문고,09 두산 2차 3라운드 23순위,2009,두산,14.73,3,0,0,0,0,0,0,-,19,3 2/3,4,1,3,1,1,6,6
79235,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79235,조승수,20,1990-06-09,P,R/R,191cm/73kg,서울도곡초-휘문중-휘문고,09 두산 2차 3라운드 23순위,2010,두산,6.87,23,0,0,1,2,0,1,0.333,172,36 2/3,51,8,9,3,23,31,28
79235,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79235,조승수,21,1990-06-09,P,R/R,191cm/73kg,서울도곡초-휘문중-휘문고,09 두산 2차 3라운드 23순위,2011,두산,10.13,4,0,0,0,0,0,0,-,27,5 1/3,7,0,2,1,4,6,6
79235,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79235,조승수,25,1990-06-09,P,R/R,191cm/73kg,서울도곡초-휘문중-휘문고,09 두산 2차 3라운드 23순위,2015,두산,9,1,0,0,0,0,0,0,-,6,1,2,1,1,0,1,1,1
79235,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79235,조승수,26,1990-06-09,P,R/R,191cm/73kg,서울도곡초-휘문중-휘문고,09 두산 2차 3라운드 23순위,2016,두산,10.8,7,0,0,0,0,0,0,-,46,8 1/3,13,2,4,4,2,10,10
79235,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79235,조승수,27,1990-06-09,P,R/R,191cm/73kg,서울도곡초-휘문중-휘문고,09 두산 2차 3라운드 23순위,2017,두산,-,1,0,0,0,0,0,0,-,2,0,0,0,0,2,0,0,0
69360,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69360,조영건,20,1999-02-04,P,R/R,180cm/85kg,대전신흥초-충남중-백송고,19 넥센 2차 2라운드 14순위,2019,키움,81,1,0,0,0,1,0,0,0,7,1/3,3,0,3,0,1,3,3
69360,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69360,조영건,21,1999-02-04,P,R/R,180cm/85kg,대전신흥초-충남중-백송고,19 넥센 2차 2라운드 14순위,2020,키움,5.28,20,0,0,3,3,0,0,0.5,207,44 1/3,47,8,27,4,23,30,26
69360,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69360,조영건,22,1999-02-04,P,R/R,180cm/85kg,대전신흥초-충남중-백송고,19 넥센 2차 2라운드 14순위,2021,키움,0,1,0,0,0,0,0,0,-,6,1,1,0,2,0,3,0,0
69360,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69360,조영건,24,1999-02-04,P,R/R,180cm/85kg,대전신흥초-충남중-백송고,19 넥센 2차 2라운드 14순위,2023,키움,0,6,0,0,0,0,0,1,-,27,7 2/3,5,0,2,0,7,0,0
69360,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69360,조영건,25,1999-02-04,P,R/R,180cm/85kg,대전신흥초-충남중-백송고,19 넥센 2차 2라운드 14순위,2024,키움,8.01,25,0,0,2,1,0,1,0.667,197,39 1/3,51,7,24,1,31,39,35
69360,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=69360,조영건,26,1999-02-04,P,R/R,180cm/85kg,대전신흥초-충남중-백송고,19 넥센 2차 2라운드 14순위,2025,키움,5.68,51,0,0,5,5,8,7,0.5,353,77 2/3,84,12,38,4,47,51,49
74726,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=74726,조영민,23,1981-03-11,P,R/R,175cm/90kg,송정동초-충장중-광주제일고-연세대-한화-SK-LG,00 한화 2차 6라운드 48순위,2004,한화,4.05,25,0,0,1,5,8,0,0.167,144,33 1/3,31,6,10,4,19,18,15
74726,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=74726,조영민,24,1981-03-11,P,R/R,175cm/90kg,송정동초-충장중-광주제일고-연세대-한화-SK-LG,00 한화 2차 6라운드 48순위,2005,SK,3.44,27,0,0,2,0,0,2,1,154,36 2/3,25,5,23,5,27,14,14
74726,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=74726,조영민,25,1981-03-11,P,R/R,175cm/90kg,송정동초-충장중-광주제일고-연세대-한화-SK-LG,00 한화 2차 6라운드 48순위,2006,SK,3.6,21,0,0,0,0,0,1,-,86,20,13,0,16,2,9,8,8
74726,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=74726,조영민,27,1981-03-11,P,R/R,175cm/90kg,송정동초-충장중-광주제일고-연세대-한화-SK-LG,00 한화 2차 6라운드 48순위,2008,SK,3.74,38,0,0,3,0,0,1,1,222,53,54,6,20,1,21,22,22
74726,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=74726,조영민,30,1981-03-11,P,R/R,175cm/90kg,송정동초-충장중-광주제일고-연세대-한화-SK-LG,00 한화 2차 6라운드 48순위,2011,SK,6,3,0,0,0,0,0,0,-,17,3,6,0,2,1,1,2,2
90351,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90351,조영상,20,1970-10-26,P,R/R,,인천고,,1990,태평양,4.3,8,0,0,1,2,0,0,0.333,69,14 2/3,13,0,11,0,6,9,7
90351,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90351,조영상,21,1970-10-26,P,R/R,,인천고,,1991,태평양,6.44,21,0,0,3,2,0,0,0.6,283,58 2/3,65,8,33,13,42,43,42
90351,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90351,조영상,22,1970-10-26,P,R/R,,인천고,,1992,태평양,10.59,15,0,0,0,3,0,0,0,139,26 1/3,40,8,17,3,19,33,31
90351,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90351,조영상,23,1970-10-26,P,R/R,,인천고,,1993,OB,5.4,8,0,0,0,0,0,0,-,80,16 2/3,18,2,11,2,8,14,10
51809,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51809,조요한,21,2000-01-06,P,R/R,191cm/101kg,광주화정초-충장중-광주제일고-동강대-SSG-상무,21 SK 2차 7라운드 68순위,2021,SSG,7.71,6,0,0,0,0,0,1,-,38,7,10,0,9,0,4,6,6
51809,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51809,조요한,22,2000-01-06,P,R/R,191cm/101kg,광주화정초-충장중-광주제일고-동강대-SSG-상무,21 SK 2차 7라운드 68순위,2022,SSG,6.52,23,0,0,2,1,0,5,0.667,89,19 1/3,17,2,13,4,15,15,14
93677,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=93677,조용수,20,1973-06-25,P,L/L,,부산공고,,1993,해태,7.2,2,0,0,0,0,0,0,-,21,5,6,1,1,1,1,4,4
72351,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=72351,조용준,23,1979-03-17,P,R/R,176cm/72kg,백초초-여수중-효천고-연세대,98 현대 2차 5라운드 35순위,2002,현대,1.9,64,0,0,9,5,28,4,0.643,448,109,80,7,38,4,116,32,23
72351,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=72351,조용준,24,1979-03-17,P,R/R,176cm/72kg,백초초-여수중-효천고-연세대,98 현대 2차 5라운드 35순위,2003,현대,3.52,47,0,0,2,7,26,1,0.222,230,53 2/3,52,4,18,1,39,26,21
72351,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=72351,조용준,25,1979-03-17,P,R/R,176cm/72kg,백초초-여수중-효천고-연세대,98 현대 2차 5라운드 35순위,2004,현대,2.28,63,0,0,10,3,34,0,0.769,301,75,67,0,22,3,56,19,19
72351,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=72351,조용준,26,1979-03-17,P,R/R,176cm/72kg,백초초-여수중-효천고-연세대,98 현대 2차 5라운드 35순위,2005,현대,3.27,49,0,0,2,1,27,0,0.667,228,52 1/3,47,6,20,3,61,21,19
72351,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=72351,조용준,30,1979-03-17,P,R/R,176cm/72kg,백초초-여수중-효천고-연세대,98 현대 2차 5라운드 35순위,2009,히어로즈,4,11,0,0,0,1,1,0,0,42,9,11,1,5,2,6,4,4
84393,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=84393,조용철,19,1965-08-22,P,R/R,,경남고,,1984,롯데,0,2,0,0,0,0,0,0,-,11,2,3,0,2,0,2,1,0
84393,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=84393,조용철,20,1965-08-22,P,R/R,,경남고,,1985,롯데,9.82,5,0,0,0,0,0,0,-,36,7 1/3,14,0,3,0,2,9,8
76357,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=76357,조용훈,20,1987-10-29,P,L/R,184cm/79kg,화곡초-성남중-성남고-현대-우리-히어로즈-상무-넥센,06 현대 2차 4라운드 32순위,2007,현대,3.21,73,0,0,4,7,9,15,0.364,336,81 1/3,65,5,28,6,52,30,29
76357,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=76357,조용훈,21,1987-10-29,P,L/R,184cm/79kg,화곡초-성남중-성남고-현대-우리-히어로즈-상무-넥센,06 현대 2차 4라운드 32순위,2008,우리,3.54,52,0,0,1,6,1,6,0.143,247,56,55,2,20,9,34,29,22
76357,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=76357,조용훈,22,1987-10-29,P,L/R,184cm/79kg,화곡초-성남중-성남고-현대-우리-히어로즈-상무-넥센,06 현대 2차 4라운드 32순위,2009,히어로즈,4.44,25,0,0,1,0,0,1,1,106,24 1/3,24,2,11,4,24,14,12
