stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
143,대구,2023-08-31,23.3,21.2,0512,25.7,1512,4.8,235,14.8,236,10.53,51.4,5.8,250,0238,3.4,270,0237,1.5,1300,110,21.4,75,1133,89.8,25.6,1004.2,1011.4,1051,1009.2,0158,1010.5,13.0,0.2,1300,1.3,8.68,,,,,,9.4,7.9,25.0,21.2,,,,,,,,,,1.7,2.4,,{박무}0020-0125. {박무}0230-{박무}{강도0}0300-0440. -{비}-{비}{강도1}0300-{비}{강도0}0600-0855. {박무}0520-{박무}{강도0}0600-0830. {비}1148-{비}{강도0}1200-1250. {비}1540-1615.,
143,대구,2023-09-01,25.8,23.1,0558,30.2,1539,,,,,,,5.3,140,1934,3.6,110,1934,1.6,1343,110,21.0,50,1541,76.6,24.9,1005.1,1012.7,1115,1009.9,1532,1011.2,13.0,6.5,1200,3.37,18.51,,,,,,8.0,6.8,27.8,23.1,,,,,,,,,,3.5,5.1,,{박무}0250-{박무}{강도0}0300-0305.,
143,대구,2023-09-02,24.9,22.5,0949,28.9,1517,0.6,1823,1.0,1755,2.33,1.1,8.8,110,1740,5.5,110,1806,2.1,1775,90,21.0,59,1341,79.8,24.8,1006.0,1013.5,2125,1010.6,1601,1012.2,12.9,2.4,1100,3.15,14.27,,,,,,7.5,5.9,26.8,22.1,,,,,,,,,,3.1,4.4,,{비}0740-0750. {비}0925-0955. {박무}0930-1010. {비}1730-{비}{강도0}1800-1910.,
143,대구,2023-09-03,26.6,22.6,0602,31.8,1435,,,,,,,7.9,90,1716,5.3,90,1720,1.9,1659,140,21.9,59,1436,76.4,26.2,1006.5,1013.9,0815,1011.0,1533,1012.7,12.9,6.5,1200,2.82,19.54,,,,,,7.3,5.8,30.1,21.7,,,,,,,,,,3.8,5.5,,,
143,대구,2023-09-04,26.4,22.8,0600,30.6,1252,0.0,,0.0,,0.92,0.0,9.1,90,1733,5.5,90,1753,2.7,2357,110,21.7,59,1519,76.8,26.0,1006.1,1013.3,0001,1010.6,1513,1012.2,12.9,9.5,1200,3.35,19.95,,,,,,4.5,1.9,28.4,21.8,,,,,,,,,,4.1,5.8,,{달무리}0130-0320. {소나기}1350-{비}1430-1445.,
143,대구,2023-09-05,26.1,22.4,0539,30.6,1414,,,,,,,7.2,110,1819,4.6,110,1821,2.1,1834,110,18.5,40,1415,65.5,21.5,1005.5,1013.0,0939,1010.1,1508,1011.6,12.8,10.4,1200,2.87,21.37,,,,,,5.9,1.4,30.7,20.3,,,,,,,,,,4.7,6.8,,,
143,대구,2023-09-06,25.2,20.3,0554,30.9,1358,,,,,,,8.5,110,1558,5.7,110,1600,1.9,1661,90,18.8,46,1400,69.3,21.8,1005.9,1014.3,2320,1010.3,1557,1012.0,12.8,8.9,1100,2.89,19.87,,,,,,2.6,2.3,30.8,18.6,,,,,,,,,,4.2,6.0,,,
143,대구,2023-09-07,23.6,18.1,0608,28.9,1400,,,,,,,9.6,110,1424,5.8,110,1453,2.3,1995,90,16.7,46,1345,67.3,19.0,1008.6,1016.0,0905,1013.6,1431,1014.8,12.8,11.6,1200,3.26,23.28,,,,,,1.3,1.3,28.8,14.7,,,,,,,,,,5.0,7.2,,{박무}0350-0510.,
143,대구,2023-09-08,23.3,18.1,0506,29.0,1503,,,,,,,7.7,110,1955,5.1,110,1919,1.9,1631,110,16.4,44,1445,67.5,18.6,1007.0,1015.3,0001,1010.8,1626,1013.2,12.7,7.2,1400,2.57,18.37,,,,,,1.5,1.5,30.0,15.8,,,,,,,,,,4.1,5.8,,,
143,대구,2023-09-09,23.4,17.3,0554,29.5,1554,,,,,,,6.6,140,1952,4.3,110,1900,2.2,1889,110,16.5,39,1459,68.1,18.7,1005.6,1013.1,0624,1009.6,1620,1011.8,12.7,11.7,1200,3.19,23.75,,,,,,0.0,0.0,29.9,15.1,,,,,,,,,,4.7,6.8,,,
143,대구,2023-09-10,24.0,17.6,0603,30.9,1636,,,,,,,7.5,90,1817,4.4,90,1754,2.0,1698,110,17.7,42,1229,69.8,20.3,1004.8,1012.8,0728,1008.7,1559,1011.0,12.6,10.2,1100,3.06,21.65,,,,,,2.6,2.4,30.0,16.0,,,,,,,,,,4.3,6.1,,,
143,대구,2023-09-11,25.6,20.3,0541,31.4,1409,,,,,,,5.2,140,2320,3.2,110,1837,1.6,1414,140,18.9,41,1428,68.9,21.9,1003.3,1011.1,2340,1007.2,1535,1009.5,12.6,6.7,1100,3.03,17.86,,,,,,4.6,2.8,30.3,19.1,,,,,,,,,,3.3,4.8,,,
143,대구,2023-09-12,26.1,22.3,0506,30.6,1502,,,,,,,4.2,140,1505,2.6,160,1527,1.3,1138,110,20.9,54,1325,74.6,24.7,1004.6,1012.1,0851,1008.8,1547,1010.7,12.6,,,,,,,,,,8.1,4.1,32.7,21.5,,,,,,,,,,,,,,
143,대구,2023-09-13,24.7,22.4,2359,28.4,1358,1.1,2048,2.8,2015,3.17,4.0,6.7,90,1758,4.3,110,1759,2.0,1715,110,21.6,66,1359,84.1,25.9,1004.7,1012.4,1001,1008.7,1545,1010.9,12.5,,,,,,,,,,9.9,4.9,28.2,21.9,,,,,,,,,,,,,{비}0340-0435. {박무}0340-{박무}{강도0}0600-{박무}{강도0}0900-1120. {비}0605-0615. {비}1807-1850. {박무}1820-1840. {비}2003-{비}{강도0}2100-2125. {박무}2040-{박무}{강도0}2100-2110.,
143,대구,2023-09-14,22.6,21.4,0439,24.5,1603,0.5,551,1.5,501,10.37,6.7,7.4,110,1647,4.7,90,1612,2.4,2114,140,20.7,76,1704,89.5,24.4,1006.7,1015.9,2159,1009.8,0141,1012.9,12.5,0.0,1300,0.64,4.39,,,,,,9.9,7.4,23.8,21.3,,,,,,,,,,1.1,1.6,,{비}0105-{비}{강도0}0300-0330. {박무}0255-{박무}{강도0}0300-0310. {비}0403-{비}{강도0}0600-{비}{강도0}0900-0950. {박무}0450-{박무}{강도0}0600-0730. {비}1315-1355. {비}2020-{비}{강도0}2100-2150.,
143,대구,2023-09-15,22.8,21.3,0527,24.9,1626,1.4,641,3.5,621,12.72,11.2,5.2,110,1513,2.9,140,2006,1.4,1188,140,21.4,82,1651,92.3,25.5,1008.0,1015.6,0014,1012.8,1624,1014.3,12.5,0.0,1500,0.68,3.87,,,,,,9.9,8.0,24.4,21.2,,,,,,,,,,0.9,1.3,,{비}0030-{비}{강도0}0300-{비}{강도0}0600-{비}{강도0}0900-1015. {박무}0125-0205. {박무}0315-0335. {박무}0409-{박무}{강도1}0600-{박무}{강도0}0900-0930. {비}1025-1140. {비}1405-1425. {안개비}2017-2023. {비}2053-{비}{강도0}2100-2210. {박무}2112-2205.,
143,대구,2023-09-16,23.1,22.2,0556,24.5,1443,3.1,1714,10.8,1703,8.87,25.1,5.3,160,1928,3.2,110,1127,1.5,1295,110,22.1,90,0924,94.6,26.6,1006.8,1014.6,1002,1011.5,2340,1013.0,12.4,0.0,0800,0.63,3.36,,,,,,9.0,7.0,24.9,21.9,,,,,,,,,,0.7,1.0,,{박무}0005-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-{박무}{강도1}1200-1410. {비}0135-0150. {비}0430-0457. {비}0925-0935. {비}0955-{비}{강도0}1200-1410. {비}1430-{비}{강도0}1500-{비}{강도1}1800-1815. {박무}1505-{박무}{강도1}1800-1927. {박무}2220-2330.,
143,대구,2023-09-17,24.6,21.9,0728,27.9,1247,1.4,303,6.3,254,4.05,13.2,4.3,110,0635,2.9,110,0640,1.2,1062,110,22.2,70,1254,87.0,26.7,1004.8,1012.5,2353,1009.6,1435,1010.9,12.4,2.1,1100,2.81,11.05,,,,,,9.5,7.3,26.4,21.9,,,,,,,,,,2.1,3.0,,{박무}0020-{박무}{강도1}0300-{박무}{강도0}0600-0630. {비}0242-{비}{강도0}0300-{비}{강도0}0600-0640. {비}2355-{비}{강도0}2400-,
143,대구,2023-09-18,26.1,22.7,0517,32.8,1549,0.0,,0.0,,0.33,0.0,6.2,250,1559,3.7,250,1653,1.4,1169,90,21.3,41,1610,76.8,25.4,1006.1,1013.7,2352,1010.3,1509,1012.3,12.3,6.3,1300,2.38,17.01,,,,,,6.4,6.0,27.6,21.9,,,,,,,,,,3.5,5.0,,-{비}-0020.,
143,대구,2023-09-19,25.2,21.8,0619,29.5,1528,0.0,,0.0,,0.17,0.0,6.5,290,1023,4.0,270,1032,1.6,1422,290,19.2,46,1349,71.4,22.4,1007.7,1015.0,0851,1012.3,1533,1013.9,12.3,8.7,1200,2.8,18.52,,,,,,6.8,2.3,25.8,20.1,,,,,,,,,,3.4,4.9,,{비}0335-0345. {해코로나}1450-{채운}1450-1710.1730.,
143,대구,2023-09-20,22.0,20.8,2152,24.9,1150,4.5,1732,12.0,1710,10.58,36.6,8.6,110,1309,5.4,110,1312,2.1,1830,110,20.1,66,1257,89.4,23.5,1003.9,1014.2,0041,1005.3,2342,1010.2,12.3,0.0,0900,0.7,3.97,,,,,,9.5,6.6,23.1,20.8,,,,,,,,,,1.0,1.5,,{박무}0150-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-1150. {비}1235-1305. {비}1335-{비}{강도0}1500-{비}{강도1}1800-2005. {박무}1420-{박무}{강도0}1500-1535. {박무}1605-{박무}{강도1}1800-{박무}{강도0}2100-{박무}{강도1}2400- {비}2025-{비}{강도0}2100-{비}{강도1}2400-,
143,대구,2023-09-21,19.5,18.2,1817,21.2,0058,0.4,321,1.2,648,11.82,3.4,9.7,110,0545,5.5,110,0551,2.3,1959,110,18.0,80,1346,91.0,20.7,1004.6,1014.8,2346,1005.0,0016,1010.9,12.2,0.0,0900,1.1,6.12,,,,,,9.5,7.9,22.3,17.8,,,,,,,,,,1.4,2.0,,-{비}-0020. -{박무}-0020. {비}0029-0115. {박무}0040-0105. {박무}0305-0355. {비}0314-0510. {비}0520-0540. {비}0608-{비}{강도0}0900-0940. {박무}0620-0750. {비}1050-{비}{강도0}1200-1240. {비}1320-{비}{강도0}1500-1505. {박무}1405-1440. {비}1520-1540. {안개비}1730-{안개비}{강도0}1800-1830. {박무}1730-{박무}{강도0}1800-1805.,
143,대구,2023-09-22,21.1,17.8,0605,26.5,1700,,,,,,,6.2,90,2002,4.5,90,1955,1.5,1280,110,15.6,45,1702,73.1,17.8,1009.5,1018.2,2345,1014.2,1502,1015.8,12.2,8.4,1500,2.09,16.79,,,,,,4.0,2.8,23.2,15.8,,,,,,,,,,2.9,4.2,,,
143,대구,2023-09-23,19.9,15.3,0558,25.3,1302,,,,,,,9.2,90,1718,5.6,110,1308,2.0,1751,90,14.4,43,1315,74.0,16.5,1013.6,1021.9,2132,1017.9,0234,1019.9,12.1,6.8,1000,2.49,16.32,,,,,,5.4,2.1,21.2,13.4,,,,,,,,,,3.4,4.8,,,
143,대구,2023-09-24,20.4,15.5,0553,25.3,1400,,,,,,,10.0,90,1112,6.7,90,1513,2.5,2140,90,13.3,41,1133,66.3,15.4,1014.0,1021.9,0814,1018.5,1459,1020.3,12.1,8.8,1200,2.96,19.68,,,,,,4.6,3.6,21.8,13.0,,,,,,,,,,4.0,5.7,,,
143,대구,2023-09-25,21.1,18.1,0544,24.9,1239,0.4,2320,0.8,2236,5.55,0.9,7.4,110,2005,4.5,90,1354,2.0,1705,110,17.0,63,1144,78.4,19.5,1010.6,1019.0,0001,1015.0,1609,1016.9,12.1,0.9,1200,1.9,10.92,,,,,,9.5,4.9,23.2,17.3,,,,,,,,,,2.1,3.1,,{비}0255-{비}{강도0}0300-0320. {비}0350-0430. {비}0820-{비}{강도0}0900-0905. {비}1958-{비}{강도0}2100-2105. {비}2112-2348.,
143,대구,2023-09-26,20.8,20.1,0001,21.7,1412,2.1,648,8.2,608,12.9,17.9,4.9,140,0924,3.4,110,1055,1.3,1107,110,19.9,90,1411,95.0,23.2,1007.4,1016.1,0001,1012.3,1549,1013.7,12.0,0.0,1000,0.38,2.33,,,,,,10.0,8.3,21.8,19.8,,,,,,,,,,0.6,0.8,,{비}0357-0406. {비}0420-{비}{강도0}0600-{비}{강도0}0900-1010. {박무}0450-{박무}{강도0}0600-{박무}{강도0}0900-1005. {비}1105-1125. {비}1215-1245. {비}1435-{비}{강도0}1500-1605. {박무}1450-{박무}{강도0}1500-{박무}{강도1}1800-{박무}{강도0}2100-{박무}{강도0}2400- {비}1630-{비}{강도0}1800-{비}{강도0}2100-2105.,
143,대구,2023-09-27,23.8,21.0,0001,29.2,1528,,,,,,,6.6,290,1935,3.3,290,1627,1.3,1155,290,19.8,55,1529,79.6,23.0,1005.2,1012.7,0001,1009.3,1500,1011.4,12.0,2.2,1100,1.95,10.1,,,,,,8.1,7.0,25.4,21.0,,,,,,,,,,2.4,3.5,,-{박무}-{박무}{강도0}0300-{박무}{강도1}0600-{박무}{강도0}0900-1050. {박무}1120-1140. {달무리}2330-,
143,대구,2023-09-28,23.6,19.6,2349,28.8,1502,,,,,,,8.0,290,1222,4.8,270,1304,2.3,2017,270,17.3,44,1456,69.8,19.8,1007.0,1014.9,2339,1011.6,1457,1013.2,12.0,7.6,1300,2.66,16.87,,,,,,3.1,2.8,24.3,17.8,,,,,,,,,,3.5,4.9,,-{달무리}-0130. {박무}2335-{박무}{강도0}2400-,
143,대구,2023-09-29,21.8,16.7,0620,26.8,1257,,,,,,,3.8,140,1238,2.3,90,1140,1.1,979,140,16.6,43,1307,74.6,18.9,1007.7,1016.6,0827,1012.0,2356,1014.0,11.9,5.8,1200,2.77,15.32,,,,,,5.4,3.4,22.3,14.3,,,,,,,,,,2.7,3.9,,-{박무}-{박무}{강도0}0300-{박무}{강도1}0600-{박무}{강도0}0900-0955. {연무}0950-1130. {박무}1940-1950. {박무}2050-{박무}{강도0}2100-{박무}{강도0}2400-,
143,대구,2023-09-30,20.0,15.7,0813,25.1,1523,0.8,756,2.5,712,4.68,3.5,8.4,270,0555,4.9,290,0511,2.2,1886,270,14.4,42,1534,71.6,16.5,1005.1,1014.6,0737,1008.9,1530,1011.4,11.9,5.9,1300,2.55,14.16,,,,,,5.4,3.1,21.9,14.8,,,,,,,,,,3.0,4.4,,-{박무}-{박무}{강도0}0300-0505. {비}0330-0340. {비}0355-{비}{강도0}0600-0815. {박무}0750-0805. {비}0850-0857. {비}1001-1005.,
143,대구,2023-10-01,19.2,13.9,2342,24.4,1453,,,,,,,9.2,340,1235,5.5,290,1105,2.2,1939,290,10.0,31,1616,59.1,12.5,1007.6,1017.3,2340,1011.1,0231,1014.0,11.8,10.6,1200,2.93,20.41,,,,,,2.1,0.4,20.8,10.7,,,,,,,,,,4.3,6.2,,,
143,대구,2023-10-02,17.6,11.8,0412,24.3,1648,,,,,,,5.8,290,1626,3.4,290,1257,1.4,1195,110,9.1,27,1240,62.3,11.7,1011.8,1020.1,2320,1016.0,1553,1018.2,11.8,9.7,1200,2.97,19.92,,,,,,2.6,0.5,20.2,9.8,,,,,,,,,,3.9,5.6,,{달코로나}2358-,
143,대구,2023-10-03,16.1,11.6,0557,20.5,1219,0.4,1633,0.5,1543,1.5,0.5,3.3,290,1933,2.2,110,0014,1.0,895,320,12.6,55,1220,81.6,14.7,1011.9,1020.4,0130,1016.6,1612,1018.4,11.8,0.3,1100,1.47,7.06,,,,,,7.3,4.4,17.6,10.4,,,,,,,,,,1.3,1.9,,-{달코로나}-0020. {박무}0605-0620. {비}1540-1710.,
143,대구,2023-10-04,19.1,13.7,0523,24.8,1537,,,,,,,7.6,250,1431,4.3,270,1435,1.9,1625,320,12.7,40,1403,69.8,14.8,1007.4,1017.5,0010,1010.6,1611,1013.7,11.7,8.0,1200,2.8,17.69,,,,,,5.8,1.0,21.7,12.0,,,,,,,,,,4.2,6.1,,{박무}0150-0240. {박무}0326-{박무}{강도0}0600-{박무}{강도0}0900-1010.,
143,대구,2023-10-05,16.7,13.6,2359,21.2,1553,,,,,,,13.7,250,0524,7.9,270,0529,3.6,3127,290,2.1,25,1333,38.6,7.2,1008.7,1017.9,2259,1011.5,0009,1015.1,11.7,8.7,1200,2.91,18.99,,,,,,4.8,1.9,20.2,11.3,,,,,,,,,,4.4,6.3,,,
143,대구,2023-10-06,16.5,10.8,0642,23.2,1453,,,,,,,4.7,320,1725,2.8,320,0117,1.3,1149,290,6.1,25,1340,53.5,9.5,1012.2,1020.5,2348,1016.2,1453,1018.7,11.7,9.5,1200,2.8,18.53,,,,,,6.8,0.0,21.2,9.2,,,,,,,,,,3.5,5.0,,{채운}0710-0720.,
143,대구,2023-10-07,17.1,12.3,0616,21.7,1258,,,,,,,7.8,90,1714,5.0,90,1715,1.9,1635,90,10.9,44,1340,68.5,13.1,1015.9,1024.3,2159,1020.3,0307,1022.3,11.6,2.6,1100,2.32,10.85,,,,,,9.3,6.3,19.8,9.7,,,,,,,,,,2.3,3.3,,,
143,대구,2023-10-08,17.3,15.2,2105,20.5,1319,0.0,,0.0,,0.42,0.0,8.8,70,1009,5.0,90,1558,1.7,1506,90,11.6,47,1334,70.8,13.7,1016.5,1024.0,0725,1021.5,1444,1022.9,11.6,0.1,1300,1.19,6.18,,,,,,9.0,7.9,18.8,12.7,,,,,,,,,,1.7,2.5,,{비}0240-{비}{강도0}0300-0305.,
143,대구,2023-10-09,18.3,15.6,0020,22.8,1512,0.9,2240,1.0,,0.37,1.0,3.8,110,1438,2.3,110,1445,0.9,760,110,13.1,55,1514,73.1,15.1,1013.1,1022.1,0001,1017.3,1441,1019.5,11.6,2.8,1100,1.77,10.6,,,,,,7.3,5.0,21.9,13.3,,,,,,,,,,1.9,2.7,,{소나기}2228-2250.,
143,대구,2023-10-10,17.6,13.6,0646,23.0,1531,,,,,,,6.6,90,1626,4.6,90,1633,1.8,1534,140,11.2,43,1410,69.0,13.4,1014.1,1023.4,2329,1018.6,0350,1020.5,11.5,7.4,1100,2.68,15.6,,,,,,4.6,1.6,19.7,10.9,,,,,,,,,,2.7,3.9,,{박무}0640-0650.,
143,대구,2023-10-11,16.2,11.1,0619,23.0,1336,,,,,,,7.9,110,1611,5.0,90,1619,1.7,1510,90,9.4,35,1331,67.9,11.8,1018.3,1026.4,0914,1023.0,1349,1024.8,11.5,8.8,1100,2.81,17.48,,,,,,2.3,2.0,17.9,7.4,,,,,,,,,,3.5,5.0,,{박무}0509-0529.,
143,대구,2023-10-12,16.0,8.8,0634,23.8,1441,,,,,,,5.0,90,1743,3.2,90,1758,1.4,1251,110,8.9,37,1338,66.4,11.4,1018.0,1027.4,0832,1021.7,1615,1024.5,11.4,9.0,1100,2.59,17.37,,,,,,3.9,0.8,19.3,6.2,,,,,,,,,,3.0,4.3,,,
143,대구,2023-10-13,17.7,12.2,0515,23.2,1431,,,,,,,3.9,90,1220,2.6,110,1914,1.1,957,110,11.1,38,1429,68.0,13.3,1011.6,1023.2,0001,1014.5,2359,1018.0,11.4,6.2,1200,2.43,14.16,,,,,,8.6,4.3,20.6,11.1,,,,,,,,,,2.4,3.5,,,
143,대구,2023-10-14,17.1,13.0,0711,24.0,1300,0.2,,0.2,,0.58,0.2,7.6,110,1219,4.4,250,1321,1.3,1141,110,12.3,31,1315,76.3,14.4,1003.9,1014.5,0001,1007.3,1449,1010.2,11.4,7.3,1100,2.57,14.45,,,,,,5.9,5.4,19.0,10.9,,,,,,,,,,2.6,3.7,,{비}1455-{비}{강도0}1500-1530. {박무}2215-{박무}{강도0}2400-,
143,대구,2023-10-15,16.6,12.8,0335,22.4,1427,,,,,,,9.7,270,1248,5.5,270,1211,2.2,1941,290,10.3,43,1425,68.5,12.5,1004.3,1013.4,2348,1009.0,0007,1010.7,11.3,6.8,1300,2.75,14.06,,,,,,2.9,2.3,18.7,8.9,,,,,,,,,,2.8,4.0,,-{박무}-0130.,
143,대구,2023-10-16,16.0,10.9,0459,21.8,1437,,,,,,,8.4,270,1319,4.9,290,1350,1.7,1502,290,8.4,36,1417,64.0,11.1,1008.4,1016.6,2258,1013.2,1414,1014.8,11.3,9.0,1200,2.65,16.53,,,,,,1.0,1.0,18.5,7.6,,,,,,,,,,3.7,5.2,,,
143,대구,2023-10-17,15.0,9.7,0504,22.6,1525,,,,,,,6.7,270,0947,4.0,270,0926,2.0,1734,290,4.2,24,1607,52.5,8.3,1012.5,1021.4,2256,1016.6,0001,1018.9,11.3,10.7,1200,2.7,18.12,,,,,,0.0,0.0,17.6,5.3,,,,,,,,,,3.6,5.2,,,
143,대구,2023-10-18,15.1,6.8,0622,24.8,1558,,,,,,,5.3,340,1311,3.2,320,1314,1.0,902,70,7.1,31,1416,63.8,10.1,1013.5,1022.8,0822,1016.8,1545,1020.0,11.2,10.6,1200,2.62,17.07,,,,,,1.6,0.0,17.2,2.7,,,,,,,,,,3.1,4.4,,,
143,대구,2023-10-19,16.4,10.4,0609,22.7,1407,0.5,2236,0.7,2159,3.17,0.8,6.2,270,2000,4.0,290,2133,1.2,1054,270,10.6,39,1408,71.0,12.8,1009.8,1019.4,0001,1013.4,1635,1016.2,11.2,2.4,1200,2.05,9.79,,,,,,7.1,5.3,18.4,6.8,,,,,,,,,,1.9,2.7,,{비}2050-{비}{강도0}2100-{비}{강도0}2400- {박무}2130-2145. {박무}2205-2315.,
143,대구,2023-10-20,13.8,10.6,2400,17.9,1403,0.3,11,0.9,44,6.67,3.2,13.8,290,1219,7.5,290,1114,3.9,3377,290,3.6,25,1528,54.3,8.3,1009.4,1020.1,2352,1013.5,1351,1015.9,11.1,8.1,1200,2.64,16.39,,,,,,3.6,1.8,15.2,9.3,,,,,,,,,,4.6,6.6,,{박무}0015-0030. -{비}-{비}{강도0}0300-0330. {비}0355-{비}{강도0}0600-0640. {비}0655-0720.,
143,대구,2023-10-21,12.1,5.5,0647,18.6,1613,,,,,,,10.3,290,0018,6.8,290,0022,2.5,2170,290,2.5,34,1016,53.3,7.5,1014.0,1022.6,2341,1018.1,1336,1020.6,11.1,7.4,1000,2.24,13.68,,,,,,1.3,1.3,11.4,2.1,,,,,,,,,,2.6,3.7,,,
143,대구,2023-10-22,12.6,5.3,0536,19.7,1528,,,,,,,10.3,290,1310,6.1,290,1313,1.9,1656,290,4.0,27,1307,60.4,8.2,1016.7,1024.8,0811,1021.2,1455,1023.2,11.1,8.3,1100,2.42,14.93,,,,,,5.1,0.0,12.2,1.4,,,,,,,,,,3.1,4.4,,,
143,대구,2023-10-23,14.2,8.1,0636,21.8,1536,,,,,,,6.3,230,1230,3.6,270,1235,1.1,969,50,8.2,35,1603,70.1,10.9,1016.4,1025.4,0835,1020.7,1605,1023.0,11.0,9.6,1200,2.46,15.03,,,,,,0.8,0.8,14.9,4.2,,,,,,,,,,2.5,3.6,,,
143,대구,2023-10-24,14.7,8.0,0632,23.0,1500,,,,,,,5.1,270,1244,3.4,290,1245,1.2,1054,140,8.1,32,1501,69.0,10.8,1013.9,1023.5,0847,1017.5,1551,1020.4,11.0,8.8,1200,2.48,14.99,,,,,,3.0,0.3,16.7,4.6,,,,,,,,,,2.8,4.0,,{박무}0550-{박무}{강도0}0600-0705.,
143,대구,2023-10-25,15.9,10.0,0525,24.2,1500,,,,,,,6.7,270,1345,4.1,290,1049,1.2,1033,270,9.9,35,1540,71.4,12.2,1011.5,1020.0,0042,1015.5,1515,1017.9,11.0,10.0,1200,2.38,15.45,,,,,,0.0,0.0,17.1,6.1,,,,,,,,,,2.8,4.0,,{박무}0550-{박무}{강도0}0600-{박무}{강도0}0900-0950.,
143,대구,2023-10-26,16.2,9.8,0531,24.0,1509,,,,,,,7.4,270,1208,3.1,270,1026,1.1,936,270,11.2,45,1511,75.3,13.4,1008.6,1017.8,0044,1012.2,1643,1015.0,10.9,9.8,1200,2.17,13.5,,,,,,1.3,0.5,17.4,5.2,,,,,,,,,,2.4,3.4,,{박무}0712-{박무}{강도0}0900-1048. {박무}1955-{박무}{강도0}2100-{박무}{강도0}2400-,
143,대구,2023-10-27,14.7,10.7,0648,19.5,1210,0.0,,0.0,,0.33,0.0,8.5,270,1024,4.8,290,1031,1.6,1403,320,9.5,48,1203,73.4,11.9,1007.8,1017.9,2359,1011.8,0401,1014.2,10.9,4.6,1100,2.1,9.64,,,,,,2.3,2.3,15.0,6.2,,,,,,,,,,1.8,2.6,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0850. {연무}0840-{연무}{강도0}0900-0920. {비}1550-1610.,
143,대구,2023-10-28,13.9,7.5,0628,21.0,1328,,,,,,,5.3,140,1910,3.4,110,1915,1.6,1414,110,7.5,29,1438,69.9,10.4,1012.3,1021.3,2348,1016.5,1417,1018.8,10.9,8.7,1100,2.29,14.31,,,,,,0.3,0.3,15.7,4.4,,,,,,,,,,2.5,3.5,,,
143,대구,2023-10-29,13.7,7.4,0634,21.8,1551,,,,,,,5.1,110,1101,3.6,110,1140,1.5,1260,140,7.6,34,1602,70.4,10.5,1015.7,1023.8,0826,1020.2,1629,1022.2,10.8,10.0,1200,2.39,15.12,,,,,,1.6,1.5,16.5,2.9,,,,,,,,,,2.6,3.7,,{박무}0320-0340. {박무}0545-0600.,
143,대구,2023-10-30,14.5,7.7,0639,23.1,1532,,,,,,,6.0,270,1249,3.4,270,1150,1.2,1074,140,8.2,34,1559,70.0,10.9,1016.0,1024.1,0806,1020.1,1509,1022.5,10.8,9.9,1200,2.29,14.61,,,,,,0.8,0.0,16.0,3.7,,,,,,,,,,2.6,3.7,,{박무}0505-0515.,
143,대구,2023-10-31,14.9,7.5,0634,24.8,1514,,,,,,,6.0,250,1404,3.4,290,1227,1.2,1006,290,6.6,24,1447,64.1,9.8,1015.4,1024.4,0839,1019.4,1513,1021.9,10.8,9.9,1200,2.38,14.94,,,,,,0.0,0.0,15.7,2.6,,,,,,,,,,3.1,4.4,,{박무}0020-0030. {박무}0210-0215. {박무}0430-0450. {박무}0610-0705. {박무}0730-{박무}{강도0}0900-0952. {연무}0942-1106.,
143,대구,2024-03-20,6.7,4.0,0646,11.1,1522,,,,,,,14.6,250,0406,8.5,290,0331,5.0,4297,290,-8.7,15,1553,34.6,3.3,1012.0,1020.7,0851,1015.1,0130,1018.6,12.1,11.0,1200,2.97,21.77,,,,,,1.0,1.0,9.9,2.2,,,,,,,,,,4.3,6.1,,,
143,대구,2024-03-21,6.4,0.4,0626,13.1,1543,,,,,,,8.5,340,1300,4.5,110,2022,2.6,2286,290,-6.0,21,1549,43.3,3.9,1012.1,1020.6,0005,1016.0,1708,1018.9,12.2,11.4,1200,3.11,22.21,,,,,,0.4,0.3,10.3,-2.1,,,,,,,,,,3.5,5.0,,,
143,대구,2024-03-22,10.0,2.0,0719,16.1,1508,,,,,2.55,0.2,11.1,160,1612,5.6,200,1532,2.7,2313,110,1.9,34,1407,59.9,7.3,1009.2,1020.4,0114,1010.8,2400,1015.8,12.2,6.6,1200,2.83,16.56,,,,,,8.5,5.3,12.6,1.3,,,,,,,,,,2.9,4.1,,{비}2120-2353.,
