Id,URL,Player,Age,Born,Position,BatThrow,HtWt,Career,Draft,Season,Team,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SF,SH,E,AVG,SLG,OBP,OPS
67644,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=67644,이정훈,28,1994-12-07,C,L/R,185cm/90kg,교문초-배재중-휘문고-경희대-KIA-상무-KIA-롯데,17 KIA 2차 10라운드 94순위,2022,KIA,6,10,8,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0.0,0.2,0.2
67644,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=67644,이정훈,29,1994-12-07,C,L/R,185cm/90kg,교문초-배재중-휘문고-경희대-KIA-상무-KIA-롯데,17 KIA 2차 10라운드 94순위,2023,롯데,59,171,152,17,45,7,0,1,55,17,1,1,13,3,28,1,3,0,1,0.296,0.362,0.357,0.719
67644,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=67644,이정훈,30,1994-12-07,C,L/R,185cm/90kg,교문초-배재중-휘문고-경희대-KIA-상무-KIA-롯데,17 KIA 2차 10라운드 94순위,2024,롯데,65,116,100,10,30,8,0,0,38,18,0,0,13,0,21,4,2,1,0,0.3,0.38,0.374,0.754
67644,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=67644,이정훈,31,1994-12-07,OF,L/R,185cm/90kg,교문초-배재중-휘문고-경희대-KIA-상무-KIA-롯데,17 KIA 2차 10라운드 94순위,2025,KT,59,148,132,20,34,4,0,4,50,14,0,1,13,3,48,4,0,0,1,0.258,0.379,0.338,0.717
87721,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=87721,이정훈,24,1963-08-28,OF,L/L,171cm/73kg,삼덕초-경상중-대구상고-동아대-빙그레-한화-삼성-OB,87 빙그레 2차,1987,빙그레,100,441,370,56,124,13,7,4,163,34,20,13,35,10,25,1,2,24,6,0.335,0.441,0.405,0.846
87721,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=87721,이정훈,25,1963-08-28,OF,L/L,171cm/73kg,삼덕초-경상중-대구상고-동아대-빙그레-한화-삼성-OB,87 빙그레 2차,1988,빙그레,96,414,366,69,113,20,3,4,151,34,18,9,37,4,26,4,1,6,1,0.309,0.413,0.377,0.79
87721,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=87721,이정훈,26,1963-08-28,OF,L/L,171cm/73kg,삼덕초-경상중-대구상고-동아대-빙그레-한화-삼성-OB,87 빙그레 2차,1989,빙그레,51,219,198,30,64,20,2,1,91,23,14,1,14,3,12,0,3,1,1,0.323,0.46,0.372,0.832
87721,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=87721,이정훈,27,1963-08-28,OF,L/L,171cm/73kg,삼덕초-경상중-대구상고-동아대-빙그레-한화-삼성-OB,87 빙그레 2차,1990,빙그레,114,459,402,71,117,21,3,7,165,52,22,6,45,2,26,5,7,3,2,0.291,0.41,0.36,0.77
87721,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=87721,이정훈,28,1963-08-28,OF,L/L,171cm/73kg,삼덕초-경상중-대구상고-동아대-빙그레-한화-삼성-OB,87 빙그레 2차,1991,빙그레,111,433,379,81,132,21,12,17,228,55,18,6,43,4,33,6,3,4,2,0.348,0.602,0.417,1.019
87721,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=87721,이정훈,29,1963-08-28,OF,L/L,171cm/73kg,삼덕초-경상중-대구상고-동아대-빙그레-한화-삼성-OB,87 빙그레 2차,1992,빙그레,111,437,369,89,133,17,2,25,229,68,21,3,46,10,27,6,9,3,2,0.36,0.621,0.435,1.056
87721,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=87721,이정훈,30,1963-08-28,OF,L/L,171cm/73kg,삼덕초-경상중-대구상고-동아대-빙그레-한화-삼성-OB,87 빙그레 2차,1993,빙그레,41,129,111,10,25,5,1,2,38,12,3,1,15,0,15,2,2,1,0,0.225,0.342,0.313,0.655
87721,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=87721,이정훈,31,1963-08-28,OF,L/L,171cm/73kg,삼덕초-경상중-대구상고-동아대-빙그레-한화-삼성-OB,87 빙그레 2차,1994,한화,67,272,239,35,59,7,2,2,76,22,13,6,25,2,23,2,2,4,3,0.247,0.318,0.321,0.639
87721,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=87721,이정훈,32,1963-08-28,OF,L/L,171cm/73kg,삼덕초-경상중-대구상고-동아대-빙그레-한화-삼성-OB,87 빙그레 2차,1995,삼성,74,257,236,33,59,9,0,1,71,10,12,6,16,2,20,2,1,2,0,0.25,0.301,0.302,0.603
87721,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=87721,이정훈,33,1963-08-28,OF,L/L,171cm/73kg,삼덕초-경상중-대구상고-동아대-빙그레-한화-삼성-OB,87 빙그레 2차,1996,삼성,61,156,136,16,29,4,2,1,40,10,3,1,16,4,13,1,0,0,1,0.213,0.294,0.314,0.608
87721,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=87721,이정훈,34,1963-08-28,OF,L/L,171cm/73kg,삼덕초-경상중-대구상고-동아대-빙그레-한화-삼성-OB,87 빙그레 2차,1997,OB,92,295,266,25,63,16,3,2,91,33,7,3,20,3,26,5,2,4,1,0.237,0.342,0.296,0.638
98334,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=98334,이정훈,24,1975-11-23,OF,R/R,178cm/79kg,장충고-홍익대,,1999,현대,5,12,9,3,3,1,0,1,7,3,0,0,3,0,2,0,0,0,0,0.333,0.778,0.5,1.278
82559,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=82559,이종도,30,1952-05-22,OF,R/R,176cm/78kg,중앙고-고려대-MBC-OB-태평양,,1982,MBC,77,327,287,52,93,15,1,11,143,48,21,3,32,4,51,4,0,4,4,0.324,0.498,0.399,0.897
82559,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=82559,이종도,31,1952-05-22,OF,R/R,176cm/78kg,중앙고-고려대-MBC-OB-태평양,,1983,MBC,98,391,341,50,101,25,2,8,154,62,16,6,35,7,43,3,0,8,9,0.296,0.452,0.373,0.825
82559,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=82559,이종도,32,1952-05-22,OF,R/R,176cm/78kg,중앙고-고려대-MBC-OB-태평양,,1984,MBC,59,172,145,14,26,7,0,3,42,13,0,0,21,3,27,5,0,3,0,0.179,0.29,0.296,0.586
82559,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=82559,이종도,33,1952-05-22,OF,R/R,176cm/78kg,중앙고-고려대-MBC-OB-태평양,,1985,OB,105,322,282,34,76,14,3,4,108,35,3,4,30,4,39,6,0,6,3,0.27,0.383,0.348,0.731
82559,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=82559,이종도,34,1952-05-22,OF,R/R,176cm/78kg,중앙고-고려대-MBC-OB-태평양,,1986,OB,69,124,99,10,21,4,0,0,25,6,8,0,20,2,7,5,0,3,1,0.212,0.253,0.355,0.608
82559,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=82559,이종도,35,1952-05-22,OF,R/R,176cm/78kg,중앙고-고려대-MBC-OB-태평양,,1987,OB,73,146,130,14,27,4,0,2,37,12,2,2,16,0,21,3,0,0,1,0.208,0.285,0.295,0.58
85420,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=85420,이종두,23,1962-04-05,OF,R/R,183cm/83kg,삼덕초-경상중-대구상고-한양대-삼성-쌍방울,,1985,삼성,92,211,186,28,43,8,3,6,75,31,6,3,15,3,41,3,0,7,5,0.231,0.403,0.299,0.702
85420,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=85420,이종두,24,1962-04-05,OF,R/R,183cm/83kg,삼덕초-경상중-대구상고-한양대-삼성-쌍방울,,1986,삼성,104,360,323,50,95,10,3,9,138,42,12,7,20,6,59,7,3,8,8,0.294,0.427,0.344,0.771
85420,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=85420,이종두,25,1962-04-05,OF,R/R,183cm/83kg,삼덕초-경상중-대구상고-한양대-삼성-쌍방울,,1987,삼성,99,336,304,49,82,8,1,10,122,38,14,2,22,4,44,11,2,4,5,0.27,0.401,0.325,0.726
85420,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=85420,이종두,26,1962-04-05,OF,R/R,183cm/83kg,삼덕초-경상중-대구상고-한양대-삼성-쌍방울,,1988,삼성,93,348,308,50,90,17,3,9,140,42,15,3,34,2,40,5,1,3,3,0.292,0.455,0.365,0.82
85420,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=85420,이종두,27,1962-04-05,OF,R/R,183cm/83kg,삼덕초-경상중-대구상고-한양대-삼성-쌍방울,,1989,삼성,110,382,333,63,91,16,3,10,143,52,26,12,33,5,49,5,5,6,4,0.273,0.429,0.343,0.772
85420,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=85420,이종두,28,1962-04-05,OF,R/R,183cm/83kg,삼덕초-경상중-대구상고-한양대-삼성-쌍방울,,1990,삼성,97,323,275,51,81,11,2,9,123,38,17,7,40,3,30,5,3,2,7,0.295,0.447,0.386,0.833
85420,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=85420,이종두,29,1962-04-05,OF,R/R,183cm/83kg,삼덕초-경상중-대구상고-한양대-삼성-쌍방울,,1991,삼성,21,89,76,20,26,6,0,5,47,19,9,2,10,2,15,1,1,0,0,0.342,0.618,0.427,1.045
85420,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=85420,이종두,30,1962-04-05,OF,R/R,183cm/83kg,삼덕초-경상중-대구상고-한양대-삼성-쌍방울,,1992,삼성,95,314,275,33,65,13,1,11,113,44,2,7,28,3,37,12,2,6,2,0.236,0.411,0.312,0.723
85420,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=85420,이종두,31,1962-04-05,OF,R/R,183cm/83kg,삼덕초-경상중-대구상고-한양대-삼성-쌍방울,,1993,삼성,106,413,354,50,88,18,2,14,152,51,4,4,43,6,59,9,2,8,2,0.249,0.429,0.338,0.767
85420,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=85420,이종두,32,1962-04-05,OF,R/R,183cm/83kg,삼덕초-경상중-대구상고-한양대-삼성-쌍방울,,1994,삼성,126,472,417,59,113,15,1,17,181,52,12,7,37,5,69,14,2,11,6,0.271,0.434,0.336,0.77
85420,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=85420,이종두,33,1962-04-05,OF,R/R,183cm/83kg,삼덕초-경상중-대구상고-한양대-삼성-쌍방울,,1995,삼성,45,138,123,18,29,5,1,3,45,11,1,0,12,1,28,6,1,1,2,0.236,0.366,0.307,0.673
85420,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=85420,이종두,34,1962-04-05,OF,R/R,183cm/83kg,삼덕초-경상중-대구상고-한양대-삼성-쌍방울,,1996,삼성,51,156,130,21,34,3,0,2,43,16,9,4,20,2,22,1,4,0,1,0.262,0.331,0.359,0.69
85420,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=85420,이종두,35,1962-04-05,OF,R/R,183cm/83kg,삼덕초-경상중-대구상고-한양대-삼성-쌍방울,,1997,쌍방울,15,38,29,6,8,2,0,0,10,2,0,1,5,2,6,1,1,1,0,0.276,0.345,0.405,0.75
91210,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91210,이종민,19,1972-12-25,SS,R/R,175cm/75kg,광영고,,1991,OB,59,122,108,17,24,1,0,0,25,3,5,0,10,1,15,3,0,3,12,0.222,0.231,0.294,0.525
91210,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91210,이종민,20,1972-12-25,2B,R/R,175cm/75kg,광영고,,1992,OB,97,211,187,20,35,5,1,2,48,15,10,5,14,4,23,3,0,6,13,0.187,0.257,0.259,0.516
91210,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91210,이종민,21,1972-12-25,2B,R/R,175cm/75kg,광영고,,1993,OB,90,123,114,25,29,4,2,1,40,6,8,4,4,0,15,5,1,4,6,0.254,0.351,0.277,0.628
91210,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91210,이종민,22,1972-12-25,2B,R/R,175cm/75kg,광영고,,1994,OB,94,222,197,21,47,3,1,2,58,16,5,6,12,1,22,2,2,10,9,0.239,0.294,0.283,0.577
91210,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91210,이종민,25,1972-12-25,2B,R/R,175cm/75kg,광영고,,1997,OB,118,281,247,28,75,13,1,3,99,30,7,6,18,3,29,9,3,10,14,0.304,0.401,0.354,0.755
91210,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91210,이종민,26,1972-12-25,2B,R/R,175cm/75kg,광영고,,1998,OB,69,183,165,12,37,4,1,2,49,14,2,3,5,1,24,6,1,11,6,0.224,0.297,0.25,0.547
91210,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91210,이종민,27,1972-12-25,2B,R/R,175cm/75kg,광영고,,1999,두산,65,100,92,8,22,4,1,0,28,9,0,1,4,0,13,4,0,4,5,0.239,0.304,0.271,0.575
91210,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91210,이종민,28,1972-12-25,2B,R/R,175cm/75kg,광영고,,2000,두산,98,132,119,12,27,4,0,1,34,9,4,0,11,0,18,6,1,1,12,0.227,0.286,0.29,0.576
91210,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91210,이종민,29,1972-12-25,2B,R/R,175cm/75kg,광영고,,2001,두산,92,147,131,22,32,2,0,0,34,13,0,1,10,1,19,3,1,4,5,0.244,0.26,0.301,0.561
91210,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91210,이종민,30,1972-12-25,2B,R/R,175cm/75kg,광영고,,2002,두산,14,12,11,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.091,0.091,0.167,0.258
93607,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=93607,이종범,23,1970-08-15,SS,R/R,178cm/73kg,광주서림초-충장중-광주제일고-건국대-해태-KIA,93 해태 1차,1993,해태,126,525,475,85,133,16,4,16,205,53,73,19,32,6,35,11,4,8,25,0.28,0.432,0.331,0.763
93607,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=93607,이종범,24,1970-08-15,SS,R/R,178cm/73kg,광주서림초-충장중-광주제일고-건국대-해태-KIA,93 해태 1차,1994,해태,124,561,499,113,196,27,5,19,290,77,84,15,51,6,31,2,4,1,27,0.393,0.581,0.452,1.033
93607,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=93607,이종범,25,1970-08-15,SS,R/R,178cm/73kg,광주서림초-충장중-광주제일고-건국대-해태-KIA,93 해태 1차,1995,해태,63,272,239,51,78,10,2,16,140,35,32,3,28,2,20,5,3,0,16,0.326,0.586,0.397,0.983
93607,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=93607,이종범,26,1970-08-15,SS,R/R,178cm/73kg,광주서림초-충장중-광주제일고-건국대-해태-KIA,93 해태 1차,1996,해태,113,525,449,94,149,28,1,25,254,76,57,12,67,7,39,4,2,0,10,0.332,0.566,0.425,0.991
93607,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=93607,이종범,27,1970-08-15,SS,R/R,178cm/73kg,광주서림초-충장중-광주제일고-건국대-해태-KIA,93 해태 1차,1997,해태,125,577,484,112,157,28,3,30,281,74,64,15,87,3,49,9,3,0,27,0.324,0.581,0.428,1.009
93607,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=93607,이종범,31,1970-08-15,3B,R/R,178cm/73kg,광주서림초-충장중-광주제일고-건국대-해태-KIA,93 해태 1차,2001,KIA,45,214,188,45,64,14,1,11,113,37,7,5,20,1,16,5,3,2,3,0.34,0.601,0.401,1.002
93607,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=93607,이종범,32,1970-08-15,OF,R/R,178cm/73kg,광주서림초-충장중-광주제일고-건국대-해태-KIA,93 해태 1차,2002,KIA,123,546,485,93,142,25,2,18,225,59,35,5,43,13,63,7,1,4,4,0.293,0.464,0.365,0.829
93607,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=93607,이종범,33,1970-08-15,OF,R/R,178cm/73kg,광주서림초-충장중-광주제일고-건국대-해태-KIA,93 해태 1차,2003,KIA,132,595,524,110,165,43,1,20,270,61,50,10,59,7,58,8,4,1,4,0.315,0.515,0.389,0.904
93607,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=93607,이종범,34,1970-08-15,OF,R/R,178cm/73kg,광주서림초-충장중-광주제일고-건국대-해태-KIA,93 해태 1차,2004,KIA,133,577,493,100,128,29,0,17,208,52,42,7,53,17,50,9,3,11,8,0.26,0.422,0.35,0.772
93607,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=93607,이종범,35,1970-08-15,OF,R/R,178cm/73kg,광주서림초-충장중-광주제일고-건국대-해태-KIA,93 해태 1차,2005,KIA,118,495,430,69,134,25,2,6,181,36,28,5,47,11,49,8,1,6,5,0.312,0.421,0.393,0.814
93607,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=93607,이종범,36,1970-08-15,OF,R/R,178cm/73kg,광주서림초-충장중-광주제일고-건국대-해태-KIA,93 해태 1차,2006,KIA,93,379,339,41,82,18,1,1,105,21,10,7,24,5,43,3,0,11,1,0.242,0.31,0.302,0.612
93607,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=93607,이종범,37,1970-08-15,OF,R/R,178cm/73kg,광주서림초-충장중-광주제일고-건국대-해태-KIA,93 해태 1차,2007,KIA,84,282,253,23,44,6,0,1,53,18,3,2,13,2,25,6,4,10,1,0.174,0.209,0.217,0.426
93607,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=93607,이종범,38,1970-08-15,OF,R/R,178cm/73kg,광주서림초-충장중-광주제일고-건국대-해태-KIA,93 해태 1차,2008,KIA,110,362,317,38,90,19,4,1,120,38,9,3,32,1,26,11,3,9,5,0.284,0.379,0.348,0.727
93607,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=93607,이종범,39,1970-08-15,OF,R/R,178cm/73kg,광주서림초-충장중-광주제일고-건국대-해태-KIA,93 해태 1차,2009,KIA,123,449,385,63,105,21,1,6,146,40,11,1,41,5,50,9,5,13,2,0.273,0.379,0.346,0.725
93607,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=93607,이종범,40,1970-08-15,OF,R/R,178cm/73kg,광주서림초-충장중-광주제일고-건국대-해태-KIA,93 해태 1차,2010,KIA,97,289,265,36,65,16,1,4,95,29,2,2,15,3,33,5,0,6,2,0.245,0.358,0.293,0.651
93607,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=93607,이종범,41,1970-08-15,OF,R/R,178cm/73kg,광주서림초-충장중-광주제일고-건국대-해태-KIA,93 해태 1차,2011,KIA,97,273,235,27,65,15,1,3,91,24,3,2,22,1,35,6,3,12,0,0.277,0.387,0.337,0.724
91015,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91015,이종열,18,1973-01-28,2B,S/R,180cm/75kg,길동초-장충중-장충고-LG,,1991,LG,24,22,21,2,5,0,0,0,5,1,1,1,1,0,2,2,0,0,2,0.238,0.238,0.273,0.511
91015,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91015,이종열,19,1973-01-28,2B,S/R,180cm/75kg,길동초-장충중-장충고-LG,,1992,LG,54,117,101,14,21,2,0,1,26,10,3,0,10,2,9,2,0,4,9,0.208,0.257,0.292,0.549
91015,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91015,이종열,20,1973-01-28,2B,S/R,180cm/75kg,길동초-장충중-장충고-LG,,1993,LG,95,317,281,24,67,6,2,3,86,29,21,9,21,3,44,10,2,10,9,0.238,0.306,0.296,0.602
91015,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91015,이종열,21,1973-01-28,2B,S/R,180cm/75kg,길동초-장충중-장충고-LG,,1994,LG,118,316,284,33,60,8,1,1,73,25,11,9,22,0,35,2,1,9,13,0.211,0.257,0.267,0.524
91015,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91015,이종열,22,1973-01-28,2B,S/R,180cm/75kg,길동초-장충중-장충고-LG,,1995,LG,113,312,273,30,64,4,4,1,79,20,11,5,20,4,23,3,2,13,16,0.234,0.289,0.294,0.583
91015,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91015,이종열,23,1973-01-28,2B,S/R,180cm/75kg,길동초-장충중-장충고-LG,,1996,LG,93,210,182,18,44,6,4,0,58,11,12,8,12,0,15,7,2,14,17,0.242,0.319,0.286,0.605
91015,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91015,이종열,25,1973-01-28,2B,S/R,180cm/75kg,길동초-장충중-장충고-LG,,1998,LG,126,443,386,38,83,9,3,4,110,29,8,7,32,7,60,7,2,16,20,0.215,0.285,0.286,0.571
91015,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91015,이종열,26,1973-01-28,2B,S/R,180cm/75kg,길동초-장충중-장충고-LG,,1999,LG,128,544,468,82,136,23,7,9,200,55,18,1,53,13,83,10,0,10,21,0.291,0.427,0.378,0.805
91015,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91015,이종열,27,1973-01-28,2B,S/R,180cm/75kg,길동초-장충중-장충고-LG,,2000,LG,131,492,420,65,105,19,4,6,150,35,9,5,41,7,60,3,1,23,10,0.25,0.357,0.326,0.683
91015,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91015,이종열,28,1973-01-28,2B,S/R,180cm/75kg,길동초-장충중-장충고-LG,,2001,LG,79,246,213,27,48,7,1,2,63,15,4,4,23,1,27,4,2,7,4,0.225,0.296,0.301,0.597
91015,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91015,이종열,29,1973-01-28,3B,S/R,180cm/75kg,길동초-장충중-장충고-LG,,2002,LG,95,400,348,51,93,16,3,7,136,44,16,8,28,10,50,6,0,14,11,0.267,0.391,0.339,0.73
91015,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91015,이종열,30,1973-01-28,2B,S/R,180cm/75kg,길동초-장충중-장충고-LG,,2003,LG,100,305,262,36,61,11,1,3,83,13,5,3,29,5,24,6,1,8,10,0.233,0.317,0.32,0.637
91015,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91015,이종열,31,1973-01-28,2B,S/R,180cm/75kg,길동초-장충중-장충고-LG,,2004,LG,106,357,303,34,77,9,2,1,93,22,2,4,34,5,45,3,0,15,10,0.254,0.307,0.339,0.646
91015,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91015,이종열,32,1973-01-28,2B,S/R,180cm/75kg,길동초-장충중-장충고-LG,,2005,LG,85,303,269,37,68,7,2,6,97,29,5,1,21,4,37,6,2,7,5,0.253,0.361,0.314,0.675
91015,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91015,이종열,33,1973-01-28,2B,S/R,180cm/75kg,길동초-장충중-장충고-LG,,2006,LG,96,300,262,25,66,11,2,3,90,31,0,0,18,2,36,5,2,16,4,0.252,0.344,0.303,0.647
91015,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91015,이종열,34,1973-01-28,2B,S/R,180cm/75kg,길동초-장충중-장충고-LG,,2007,LG,121,459,389,46,111,13,2,4,140,53,5,3,46,1,39,8,4,19,3,0.285,0.36,0.359,0.719
91015,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91015,이종열,35,1973-01-28,2B,S/R,180cm/75kg,길동초-장충중-장충고-LG,,2008,LG,81,303,271,24,63,7,3,1,79,26,0,1,17,5,29,5,6,4,3,0.232,0.292,0.284,0.576
91015,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=91015,이종열,36,1973-01-28,2B,S/R,180cm/75kg,길동초-장충중-장충고-LG,,2009,LG,12,16,15,2,3,0,0,0,3,0,0,0,1,0,3,1,0,0,1,0.2,0.2,0.25,0.45
89420,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=89420,이종옥,24,1965-03-11,2B,R/R,,경주고-건국대,,1989,삼성,15,27,25,6,9,1,1,0,12,0,0,1,2,0,7,0,0,0,2,0.36,0.48,0.407,0.887
89420,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=89420,이종옥,25,1965-03-11,2B,R/R,,경주고-건국대,,1990,삼성,4,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5
89420,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=89420,이종옥,26,1965-03-11,2B,R/R,,경주고-건국대,,1991,삼성,6,12,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.0,0.0,0.0
89420,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=89420,이종옥,27,1965-03-11,DH,R/R,,경주고-건국대,,1992,롯데,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
73339,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=73339,이종욱,26,1980-06-18,OF,L/L,176cm/78kg,면목초-홍은중-선린정보고-영남대-현대-상무-두산-NC,99 현대 2차 2라운드 16순위,2006,두산,120,448,388,76,110,14,6,1,139,32,51,7,40,7,60,1,1,12,6,0.284,0.358,0.36,0.718
73339,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=73339,이종욱,27,1980-06-18,OF,L/L,176cm/78kg,면목초-홍은중-선린정보고-영남대-현대-상무-두산-NC,99 현대 2차 2라운드 16순위,2007,두산,123,528,465,84,147,20,12,1,194,46,47,14,48,4,74,6,4,7,0,0.316,0.417,0.382,0.799
73339,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=73339,이종욱,28,1980-06-18,OF,L/L,176cm/78kg,면목초-홍은중-선린정보고-영남대-현대-상무-두산-NC,99 현대 2차 2라운드 16순위,2008,두산,122,522,458,98,138,14,5,0,162,28,47,8,52,4,53,4,2,6,2,0.301,0.354,0.376,0.73
73339,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=73339,이종욱,29,1980-06-18,OF,L/L,176cm/78kg,면목초-홍은중-선린정보고-영남대-현대-상무-두산-NC,99 현대 2차 2라운드 16순위,2009,두산,82,344,312,48,86,11,4,1,108,28,37,6,28,0,38,5,1,3,3,0.276,0.346,0.334,0.68
73339,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=73339,이종욱,30,1980-06-18,OF,L/L,176cm/78kg,면목초-홍은중-선린정보고-영남대-현대-상무-두산-NC,99 현대 2차 2라운드 16순위,2010,두산,114,471,413,66,129,16,2,5,164,45,30,13,45,4,46,3,3,6,2,0.312,0.397,0.383,0.78
73339,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=73339,이종욱,31,1980-06-18,OF,L/L,176cm/78kg,면목초-홍은중-선린정보고-영남대-현대-상무-두산-NC,99 현대 2차 2라운드 16순위,2011,두산,121,499,436,64,132,11,5,5,168,44,20,15,49,5,51,6,3,6,4,0.303,0.385,0.377,0.762
