gameId,gameDate,homeTeam,awayTeam,homeScore,awayScore
20240430SSOB02024,20240430,OB,SS,4,0
20240430WOLT02024,20240430,LT,WO,7,9
20240501KTHT02024,20240501,HT,KT,9,1
20240501SSOB02024,20240501,OB,SS,2,9
20240501LGNC02024,20240501,NC,LG,1,10
20240501SKHH02024,20240501,HH,SK,7,8
20240501WOLT02024,20240501,LT,WO,3,6
20240502BL1,20240502,,,0,0
20240502KTHT02024,20240502,HT,KT,5,12
20240502LGNC02024,20240502,NC,LG,4,5
20240502WOLT02024,20240502,LT,WO,6,5
20240502SSOB02024,20240502,OB,SS,2,4
20240502SKHH02024,20240502,HH,SK,3,4
20240503LTSS02024,20240503,SS,LT,7,8
20240503BL1,20240503,,,0,0
20240503HHHT02024,20240503,HT,HH,2,4
20240503NCSK02024,20240503,SK,NC,5,19
20240503WOKT02024,20240503,KT,WO,2,1
20240504OBLG02024,20240504,LG,OB,2,3
20240504LTSS02024,20240504,SS,LT,2,9
20240503OBLG02024,20240503,LG,OB,4,6
20240504HHHT02024,20240504,HT,HH,10,2
20240504NCSK02024,20240504,SK,NC,6,8
20240504WOKT02024,20240504,KT,WO,6,2
20240507BL1,20240507,,,0,0
20240507OBWO02024,20240507,WO,OB,4,13
20240507SKLG02024,20240507,LG,SK,2,4
20240508HHLT02024,20240508,LT,HH,6,1
20240508BL1,20240508,,,0,0
20240508HTSS02024,20240508,SS,HT,2,4
20240508NCKT02024,20240508,KT,NC,7,6
20240509BL1,20240509,,,0,0
20240508SKLG02024,20240508,LG,SK,8,5
20240509HHLT02024,20240509,LT,HH,18,5
20240509NCKT02024,20240509,KT,NC,6,2
20240509HTSS02024,20240509,SS,HT,5,2
20240508OBWO02024,20240508,WO,OB,1,6
20240509OBWO02024,20240509,WO,OB,2,5
20240509SKLG02024,20240509,LG,SK,3,1
20240510KTOB02024,20240510,OB,KT,7,3
20240510BL2,20240510,,,0,0
20240510LGLT02024,20240510,LT,LG,1,9
20240510WOHH02024,20240510,HH,WO,5,4
20240510SSNC02024,20240510,NC,SS,10,3
20240511WOHH02024,20240511,HH,WO,1,7
20240510SKHT02024,20240510,HT,SK,2,4
20240511LGLT02024,20240511,LT,LG,1,2
20240512SSNC02024,20240512,NC,SS,2,7
20240512KTOB12024,20240512,OB,KT,12,4
20240512SKHT12024,20240512,HT,SK,3,2
20240511SSNC02024,20240511,NC,SS,2,3
20240512LGLT02024,20240512,LT,LG,4,6
20240512WOHH02024,20240512,HH,WO,8,3
20240512KTOB22024,20240512,OB,KT,8,4
20240512SKHT22024,20240512,HT,SK,6,10
20240514BL1,20240514,,,0,0
20240514LTKT02024,20240514,KT,LT,7,4
20240514WOLG02024,20240514,LG,WO,0,5
20240514NCHH02024,20240514,HH,NC,5,5
20240514OBHT02024,20240514,HT,OB,5,8
20240514SSSK02024,20240514,SK,SS,9,2
20240515NCHH02024,20240515,HH,NC,1,16
20240516BL1,20240516,,,0,0
20240516NCHH02024,20240516,HH,NC,3,4
20240516OBHT02024,20240516,HT,OB,7,7
20240515OBHT02024,20240515,HT,OB,8,4
20240516LTKT02024,20240516,KT,LT,0,2
20240516SSSK02024,20240516,SK,SS,4,12
20240516WOLG02024,20240516,LG,WO,5,6
20240517BL1,20240517,,,0,0
20240517HHSS02024,20240517,SS,HH,7,5
20240517HTNC02024,20240517,NC,HT,4,7
20240517LGKT02024,20240517,KT,LG,5,13
20240518HHSS02024,20240518,SS,HH,9,8
20240517LTOB02024,20240517,OB,LT,1,5
20240517SKWO02024,20240517,WO,SK,4,5
20240518HTNC02024,20240518,NC,HT,2,7
20240518LTOB02024,20240518,OB,LT,8,3
20240518LGKT02024,20240518,KT,LG,6,7
20240518SKWO02024,20240518,WO,SK,0,3
20240519HHSS02024,20240519,SS,HH,2,12
20240519HTNC02024,20240519,NC,HT,1,2
20240519LGKT02024,20240519,KT,LG,10,4
20240519LTOB02024,20240519,OB,LT,3,3
20240521HTLT02024,20240521,LT,HT,6,1
20240519SKWO02024,20240519,WO,SK,10,3
20240521KTSS02024,20240521,SS,KT,5,8
20240521LGHH02024,20240521,HH,LG,8,4
20240521BL1,20240521,,,0,0
20240521SKOB02024,20240521,OB,SK,8,6
20240522BL1,20240522,,,0,0
20240521NCWO02024,20240521,WO,NC,3,5
20240522LGHH02024,20240522,HH,LG,7,5
20240522KTSS02024,20240522,SS,KT,3,1
20240522HTLT02024,20240522,LT,HT,4,2
20240522SKOB02024,20240522,OB,SK,3,1
20240522NCWO02024,20240522,WO,NC,3,4
20240523BL1,20240523,,,0,0
20240523HTLT02024,20240523,LT,HT,10,6
20240523NCWO02024,20240523,WO,NC,6,4
20240523LGHH02024,20240523,HH,LG,4,8
20240523KTSS02024,20240523,SS,KT,2,9
20240524BL1,20240524,,,0,0
20240523SKOB02024,20240523,OB,SK,10,3
20240524HHSK02024,20240524,SK,HH,5,7
20240524OBHT02024,20240524,HT,OB,5,7
20240524NCLG02024,20240524,LG,NC,11,4
20240524SSLT02024,20240524,LT,SS,5,11
20240525HHSK02024,20240525,SK,HH,2,4
20240524WOKT02024,20240524,KT,WO,5,4
20240525OBHT02024,20240525,HT,OB,6,2
20240525SSLT02024,20240525,LT,SS,7,6
20240525NCLG02024,20240525,LG,NC,10,6
20240525WOKT02024,20240525,KT,WO,5,2
20240526NCLG02024,20240526,LG,NC,6,3
20240526OBHT02024,20240526,HT,OB,5,2
20240526SSLT02024,20240526,LT,SS,9,1
20240528BL2,20240528,,,0,0
20240528HTNC02024,20240528,NC,HT,8,11
20240528KTOB02024,20240528,OB,KT,3,12
20240528LGSK02024,20240528,SK,LG,5,7
20240528LTHH02024,20240528,HH,LT,12,3
20240529BL1,20240529,,,0,0
20240528WOSS02024,20240528,SS,WO,3,4
20240529LTHH02024,20240529,HH,LT,3,0
20240529KTOB02024,20240529,OB,KT,12,6
20240529LGSK02024,20240529,SK,LG,4,13
20240529HTNC02024,20240529,NC,HT,3,6
20240529WOSS02024,20240529,SS,WO,5,11
20240530BL1,20240530,,,0,0
20240530LGSK02024,20240530,SK,LG,8,2
20240530KTOB02024,20240530,OB,KT,6,1
20240530HTNC02024,20240530,NC,HT,2,11
20240530WOSS02024,20240530,SS,WO,4,2
20240530LTHH02024,20240530,HH,LT,15,0
20240531BL1,20240531,,,0,0
20240531HHSS02024,20240531,SS,HH,8,6
20240531LGOB02024,20240531,OB,LG,3,6
20240531KTHT02024,20240531,HT,KT,5,8
20240531NCLT02024,20240531,LT,NC,13,5
20240601HHSS02024,20240601,SS,HH,6,4
20240601BB1,20240601,,,0,0
20240531SKWO02024,20240531,WO,SK,2,4
20240601KTHT02024,20240601,HT,KT,4,2
20240602LGOB02024,20240602,OB,LG,1,9
20240601LGOB02024,20240601,OB,LG,5,8
20240601NCLT02024,20240601,LT,NC,2,4
20240601SKWO02024,20240601,WO,SK,0,9
20240602SKWO02024,20240602,WO,SK,2,6
20240602HHSS02024,20240602,SS,HH,1,0
20240602NCLT02024,20240602,LT,NC,13,4
20240602KTHT02024,20240602,HT,KT,3,11
20240604BL1,20240604,,,0,0
20240604HHKT02024,20240604,KT,HH,2,8
20240604OBNC02024,20240604,NC,OB,1,4
20240604LTHT02024,20240604,HT,LT,0,6
20240604WOLG02024,20240604,LG,WO,3,11
20240604SSSK02024,20240604,SK,SS,1,3
20240605BL1,20240605,,,0,0
20240605HHKT02024,20240605,KT,HH,2,12
20240605LTHT02024,20240605,HT,LT,3,9
20240605OBNC02024,20240605,NC,OB,3,4
20240605SSSK02024,20240605,SK,SS,7,3
20240605WOLG02024,20240605,LG,WO,4,2
20240606LTHT02024,20240606,HT,LT,5,4
20240606HHKT02024,20240606,KT,HH,0,6
20240606SSSK02024,20240606,SK,SS,4,0
20240606OBNC02024,20240606,NC,OB,4,8
20240606WOLG02024,20240606,LG,WO,8,4
20240607HTOB02024,20240607,OB,HT,6,5
20240607BL1,20240607,,,0,0
20240607NCHH02024,20240607,HH,NC,2,6
20240607SKLT02024,20240607,LT,SK,11,7
20240607LGKT02024,20240607,KT,LG,7,8
20240607SSWO02024,20240607,WO,SS,7,5
20240608LGKT02024,20240608,KT,LG,2,8
20240608HTOB02024,20240608,OB,HT,9,8
20240608NCHH02024,20240608,HH,NC,2,4
20240608SSWO02024,20240608,WO,SS,10,3
20240609SKLT12024,20240609,LT,SK,1,5
20240609SSWO02024,20240609,WO,SS,1,7
20240609LGKT02024,20240609,KT,LG,11,2
20240609HTOB02024,20240609,OB,HT,2,8
20240609NCHH02024,20240609,HH,NC,3,3
20240611HHOB02024,20240611,OB,HH,1,6
20240609SKLT22024,20240609,LT,SK,5,3
20240611BL1,20240611,,,0,0
20240611KTNC02024,20240611,NC,KT,8,6
20240611HTSK02024,20240611,SK,HT,7,6
20240611LGSS02024,20240611,SS,LG,6,4
20240611WOLT02024,20240611,LT,WO,2,5
20240612HHOB02024,20240612,OB,HH,3,4
20240612HTSK02024,20240612,SK,HT,7,13
20240612BL1,20240612,,,0,0
20240612KTNC02024,20240612,NC,KT,8,11
20240612LGSS02024,20240612,SS,LG,5,4
20240612WOLT02024,20240612,LT,WO,9,2
20240613BL1,20240613,,,0,0
20240613HHOB02024,20240613,OB,HH,9,6
20240613KTNC02024,20240613,NC,KT,5,3
20240613HTSK02024,20240613,SK,HT,7,1
20240613LGSS02024,20240613,SS,LG,6,3
20240613WOLT02024,20240613,LT,WO,18,10
20240614HTKT02024,20240614,KT,HT,1,11
20240614BL1,20240614,,,0,0
20240614LTLG02024,20240614,LG,LT,5,3
20240614OBWO02024,20240614,WO,OB,4,6
20240614SKHH02024,20240614,HH,SK,4,11
20240614SSNC02024,20240614,NC,SS,4,7
20240615HTKT02024,20240615,KT,HT,1,2
20240615SKHH02024,20240615,HH,SK,1,9
20240615LTLG02024,20240615,LG,LT,8,9
20240615OBWO02024,20240615,WO,OB,1,4
20240615SSNC02024,20240615,NC,SS,6,4
20240616OBWO02024,20240616,WO,OB,8,2
20240616HTKT02024,20240616,KT,HT,1,3
20240616SKHH02024,20240616,HH,SK,4,1
20240616SSNC02024,20240616,NC,SS,5,4
20240618BL1,20240618,,,0,0
20240618LTKT02024,20240618,KT,LT,6,4
20240618NCOB02024,20240618,OB,NC,6,2
20240618SKSS02024,20240618,SS,SK,3,8
20240618LGHT02024,20240618,HT,LG,11,4
20240618WOHH02024,20240618,HH,WO,3,0
20240616LTLG02024,20240616,LG,LT,9,8
20240619LTKT02024,20240619,KT,LT,5,13
20240619BL1,20240619,,,0,0
20240619LGHT02024,20240619,HT,LG,5,7
20240619SKSS02024,20240619,SS,SK,13,2
20240619NCOB02024,20240619,OB,NC,5,7
20240619WOHH02024,20240619,HH,WO,14,11
20240620LGHT02024,20240620,HT,LG,6,5
20240620LTKT02024,20240620,KT,LT,7,6
20240620BL1,20240620,,,0,0
20240620SKSS02024,20240620,SS,SK,4,0
20240620NCOB02024,20240620,OB,NC,2,0
20240621BL1,20240621,,,0,0
20240620WOHH02024,20240620,HH,WO,0,7
20240621HHHT02024,20240621,HT,HH,8,3
20240621KTLG02024,20240621,LG,KT,2,3
20240621OBSS02024,20240621,SS,OB,7,4
20240621NCSK02024,20240621,SK,NC,2,3
20240621LTWO02024,20240621,WO,LT,5,2
20240622LTWO02024,20240622,WO,LT,1,6
20240622NCSK02024,20240622,SK,NC,12,4
20240623HHHT12024,20240623,HT,HH,8,9
20240623KTLG12024,20240623,LG,KT,7,2
20240623NCSK02024,20240623,SK,NC,6,18
20240623LTWO02024,20240623,WO,LT,2,10
20240623KTLG22024,20240623,LG,KT,3,4
20240623OBSS12024,20240623,SS,OB,7,4
20240623OBSS22024,20240623,SS,OB,10,4
20240623HHHT22024,20240623,HT,HH,4,1
20240625BL1,20240625,,,0,0
20240625HTLT02024,20240625,LT,HT,15,15
20240625NCWO02024,20240625,WO,NC,6,5
20240625OBHH02024,20240625,HH,OB,5,4
20240625KTSK02024,20240625,SK,KT,1,6
20240625SSLG02024,20240625,LG,SS,4,0
20240626BL1,20240626,,,0,0
20240626HTLT02024,20240626,LT,HT,6,4
20240626NCWO02024,20240626,WO,NC,10,7
20240626KTSK02024,20240626,SK,KT,10,5
20240626SSLG02024,20240626,LG,SS,2,1
20240626OBHH02024,20240626,HH,OB,8,15
20240627BL1,20240627,,,0,0
20240627HTLT02024,20240627,LT,HT,11,2
20240627KTSK02024,20240627,SK,KT,8,16
20240627NCWO02024,20240627,WO,NC,9,7
20240627OBHH02024,20240627,HH,OB,8,3
20240628BL1,20240628,,,0,0
20240627SSLG02024,20240627,LG,SS,1,2
20240628HHLT02024,20240628,LT,HH,6,4
20240628SKOB02024,20240628,OB,SK,10,0
20240628LGNC02024,20240628,NC,LG,8,2
20240628SSKT02024,20240628,KT,SS,5,4
20240628WOHT02024,20240628,HT,WO,6,17
20240629SKOB02024,20240629,OB,SK,0,6
20240630LGNC02024,20240630,NC,LG,6,9
20240630SSKT12024,20240630,KT,SS,2,2
20240702BL1,20240702,,,0,0
20240630SSKT22024,20240630,KT,SS,2,1
20240630SKOB02024,20240630,OB,SK,1,3
20240702HTSS02024,20240702,SS,HT,5,9
20240702KTHH02024,20240702,HH,KT,5,6
20240702LGWO02024,20240702,WO,LG,4,2
20240703BL1,20240703,,,0,0
20240703KTHH02024,20240703,HH,KT,2,3
20240703LGWO02024,20240703,WO,LG,4,1
20240703HTSS02024,20240703,SS,HT,4,6
20240703LTOB02024,20240703,OB,LT,13,8
20240703SKNC02024,20240703,NC,SK,4,1
20240704BL1,20240704,,,0,0
20240704KTHH02024,20240704,HH,KT,13,5
20240704HTSS02024,20240704,SS,HT,3,8
20240704LTOB02024,20240704,OB,LT,6,3
20240704LGWO02024,20240704,WO,LG,2,3
20240704SKNC02024,20240704,NC,SK,2,0
99990706WEEA02024,20240706,EA,WE,2,4
20240709BL1,20240709,,,0,0
20240709HHWO02024,20240709,WO,HH,5,3
20240709HTLG02024,20240709,LG,HT,4,11
20240710BL1,20240710,,,0,0
20240709LTSK02024,20240709,SK,LT,7,4
20240710HHWO02024,20240710,WO,HH,0,7
20240710HTLG02024,20240710,LG,HT,2,5
20240710LTSK02024,20240710,SK,LT,1,6
20240710NCSS02024,20240710,SS,NC,15,6
20240711BL1,20240711,,,0,0
20240710OBKT02024,20240710,KT,OB,7,6
20240711HTLG02024,20240711,LG,HT,2,4
20240711HHWO02024,20240711,WO,HH,5,4
20240711LTSK02024,20240711,SK,LT,5,4
20240711NCSS02024,20240711,SS,NC,6,4
20240711OBKT02024,20240711,KT,OB,1,12
20240712BL1,20240712,,,0,0
20240712KTLT02024,20240712,LT,KT,4,5
20240712LGHH02024,20240712,HH,LG,6,0
20240712SKHT02024,20240712,HT,SK,6,14
20240712SSOB02024,20240712,OB,SS,5,9
20240712WONC02024,20240712,NC,WO,9,2
20240713KTLT02024,20240713,LT,KT,3,6
20240713LGHH02024,20240713,HH,LG,3,7
20240713SKHT02024,20240713,HT,SK,9,15
20240713SSOB02024,20240713,OB,SS,8,4
20240714LGHH02024,20240714,HH,LG,4,8
20240713WONC02024,20240713,NC,WO,11,5
20240714SSOB02024,20240714,OB,SS,2,6
20240714SKHT02024,20240714,HT,SK,13,4
20240715BL1,20240716,,,0,0
20240716KTWO02024,20240716,WO,KT,3,4
20240716OBLT02024,20240716,LT,OB,4,0
20240717BL1,20240717,,,0,0
20240717HHNC02024,20240717,NC,HH,5,1
20240717KTWO02024,20240717,WO,KT,2,9
20240717OBLT02024,20240717,LT,OB,6,2
20240717SKLG02024,20240717,LG,SK,12,9
20240718BL1,20240718,,,0,0
20240717SSHT02024,20240717,HT,SS,10,5
20240718HHNC02024,20240718,NC,HH,4,3
20240718KTWO02024,20240718,WO,KT,8,12
20240718OBLT02024,20240718,LT,OB,2,3
20240718SSHT02024,20240718,HT,SS,10,4
20240719BL1,20240719,,,0,0
20240719HTHH02024,20240719,HH,HT,3,7
20240719LTSS02024,20240719,SS,LT,6,10
20240719NCKT02024,20240719,KT,NC,6,0
20240719OBLG02024,20240719,LG,OB,16,7
20240719WOSK02024,20240719,SK,WO,9,3
20240720HTHH02024,20240720,HH,HT,4,8
20240720LTSS02024,20240720,SS,LT,21,4
20240721HTHH02024,20240721,HH,HT,7,8
20240721LTSS02024,20240721,SS,LT,6,5
20240721OBLG02024,20240721,LG,OB,6,3
20240721NCKT02024,20240721,KT,NC,2,8
20240723BL1,20240723,,,0,0
20240723LGLT02024,20240723,LT,LG,1,2
20240723NCHT02024,20240723,HT,NC,8,1
20240721WOSK02024,20240721,SK,WO,2,7
20240723SSHH02024,20240723,HH,SS,6,5
20240723WOOB02024,20240723,OB,WO,6,3
20240724BL1,20240724,,,0,0
20240724SKKT02024,20240724,KT,SK,5,3
20240724NCHT02024,20240724,HT,NC,7,0
20240724SSHH02024,20240724,HH,SS,3,2
20240724WOOB02024,20240724,OB,WO,7,4
20240725LGLT02024,20240725,LT,LG,6,9
20240725BL1,20240725,,,0,0
20240725NCHT02024,20240725,HT,NC,4,7
20240725WOOB02024,20240725,OB,WO,1,6
20240725SKKT02024,20240725,KT,SK,4,2
20240726HTWO02024,20240726,WO,HT,5,4
20240726KTSS02024,20240726,SS,KT,1,4
20240726BL1,20240726,,,0,0
20240726LTNC02024,20240726,NC,LT,9,2
20240726OBSK02024,20240726,SK,OB,6,1
20240727HTWO02024,20240727,WO,HT,6,5
20240727OBSK02024,20240727,SK,OB,4,3
20240727LTNC02024,20240727,NC,LT,2,9
20240727KTSS02024,20240727,SS,KT,3,2
20240728HTWO02024,20240728,WO,HT,3,4
20240728HHLG02024,20240728,LG,HH,6,9
20240728KTSS02024,20240728,SS,KT,3,4
20240728LTNC02024,20240728,NC,LT,6,10
20240730BL1,20240730,,,0,0
20240728OBSK02024,20240728,SK,OB,3,0
20240730HHKT02024,20240730,KT,HH,4,6
20240730NCWO02024,20240730,WO,NC,6,2
20240730LTSK02024,20240730,SK,LT,11,5
20240730OBHT02024,20240730,HT,OB,7,12
20240730SSLG02024,20240730,LG,SS,1,7
20240731BL1,20240731,,,0,0
20240731HHKT02024,20240731,KT,HH,7,18
20240731LTSK02024,20240731,SK,LT,12,11
20240731NCWO02024,20240731,WO,NC,0,9
20240731OBHT02024,20240731,HT,OB,6,30
20240801BL1,20240801,,,0,0
20240731SSLG02024,20240731,LG,SS,11,5
20240801HHKT02024,20240801,KT,HH,8,14
20240801NCWO02024,20240801,WO,NC,14,9
20240801LTSK02024,20240801,SK,LT,2,4
20240801OBHT02024,20240801,HT,OB,0,1
20240801SSLG02024,20240801,LG,SS,0,7
20240802BL1,20240802,,,0,0
20240802HTHH02024,20240802,HH,HT,10,3
20240802KTNC02024,20240802,NC,KT,7,9
20240802SKSS02024,20240802,SS,SK,4,3
20240802WOOB02024,20240802,OB,WO,4,6
20240803HTHH02024,20240803,HH,HT,3,7
20240803LGLT02024,20240803,LT,LG,8,3
20240803SKSS02024,20240803,SS,SK,12,4
20240803WOOB02024,20240803,OB,WO,5,15
20240804KTNC02024,20240804,NC,KT,15,5
20240804SKSS02024,20240804,SS,SK,8,3
20240806BL1,20240806,,,0,0
20240806HHSS02024,20240806,SS,HH,5,8
20240806KTHT02024,20240806,HT,KT,2,0
20240806LGOB02024,20240806,OB,LG,7,6
20240806NCLT02024,20240806,LT,NC,6,5
20240807BL1,20240807,,,0,0
20240806SKWO02024,20240806,WO,SK,2,6
20240807HHSS02024,20240807,SS,HH,10,6
20240807KTHT02024,20240807,HT,KT,2,13
20240807LGOB02024,20240807,OB,LG,8,4
20240807NCLT02024,20240807,LT,NC,14,7
20240807SKWO02024,20240807,WO,SK,2,6
20240808BL1,20240808,,,0,0
20240808HHSS02024,20240808,SS,HH,4,6
20240808KTHT02024,20240808,HT,KT,0,1
20240808LGOB02024,20240808,OB,LG,3,10
20240809BL1,20240809,,,0,0
20240808SKWO02024,20240808,WO,SK,3,0
20240809LTKT02024,20240809,KT,LT,10,6
20240809NCLG02024,20240809,LG,NC,10,9
20240809OBSK02024,20240809,SK,OB,11,13
20240809SSHT02024,20240809,HT,SS,9,8
20240809WOHH02024,20240809,HH,WO,7,5
20240810LTKT02024,20240810,KT,LT,0,2
20240810NCLG02024,20240810,LG,NC,9,3
20240810OBSK02024,20240810,SK,OB,6,10
20240810WOHH02024,20240810,HH,WO,1,3
20240811LTKT02024,20240811,KT,LT,7,9
20240811NCLG02024,20240811,LG,NC,4,3
20240811OBSK02024,20240811,SK,OB,11,9
20240811SSHT02024,20240811,HT,SS,4,5
20240811WOHH02024,20240811,HH,WO,3,7
20240813BL1,20240813,,,0,0
20240813HTWO02024,20240813,WO,HT,0,2
20240813KTSS02024,20240813,SS,KT,7,2
20240813LGHH02024,20240813,HH,LG,2,3
20240813SKNC02024,20240813,NC,SK,0,2
20240814BL1,20240814,,,0,0
20240814HTWO02024,20240814,WO,HT,2,1
20240814KTSS02024,20240814,SS,KT,3,1
20240814LGHH02024,20240814,HH,LG,9,5
20240814LTOB02024,20240814,OB,LT,2,12
20240815HTWO02024,20240815,WO,HT,1,12
20240815KTSS02024,20240815,SS,KT,3,5
20240815LGHH02024,20240815,HH,LG,3,17
20240815LTOB02024,20240815,OB,LT,4,3
20240815SKNC02024,20240815,NC,SK,5,10
20240816BL1,20240816,,,0,0
20240816HHSK02024,20240816,SK,HH,1,2
20240816HTLG02024,20240816,LG,HT,2,3
20240816OBKT02024,20240816,KT,OB,0,5
20240816SSNC02024,20240816,NC,SS,3,7
20240817HHSK02024,20240817,SK,HH,5,8
20240816WOLT02024,20240816,LT,WO,4,0
20240817HTLG02024,20240817,LG,HT,4,14
20240817OBKT02024,20240817,KT,OB,2,3
20240817SSNC02024,20240817,NC,SS,4,5
20240817WOLT02024,20240817,LT,WO,7,8
20240818HHSK02024,20240818,SK,HH,1,7
20240818HTLG02024,20240818,LG,HT,0,4
20240818SSNC02024,20240818,NC,SS,3,5
20240818OBKT02024,20240818,KT,OB,5,4
20240818WOLT02024,20240818,LT,WO,5,4
20240820BL01,20240820,,,0,0
20240820NCHH02024,20240820,HH,NC,3,2
20240820OBSS02024,20240820,SS,OB,3,0
20240820SKLG02024,20240820,LG,SK,4,3
20240820WOKT02024,20240820,KT,WO,2,3
20240821BL01,20240821,,,0,0
20240821LTHT02024,20240821,HT,LT,6,5
20240821NCHH02024,20240821,HH,NC,2,8
20240821OBSS02024,20240821,SS,OB,2,5
20240821SKLG02024,20240821,LG,SK,1,5
20240821WOKT02024,20240821,KT,WO,5,0
20240822BL01,20240822,,,0,0
20240822LTHT02024,20240822,HT,LT,6,4
20240822SKLG02024,20240822,LG,SK,13,3
20240822WOKT02024,20240822,KT,WO,3,2
20240823BL01,20240823,,,0,0
20240823HHOB02024,20240823,OB,HH,4,7
20240823HTNC02024,20240823,NC,HT,17,4
20240823KTSK02024,20240823,SK,KT,6,11
20240823LGWO02024,20240823,WO,LG,9,3
20240823LTSS02024,20240823,SS,LT,5,3
20240824HHOB02024,20240824,OB,HH,6,7
20240824HTNC02024,20240824,NC,HT,0,2
20240824KTSK02024,20240824,SK,KT,3,9
20240824LGWO02024,20240824,WO,LG,0,7
20240824LTSS02024,20240824,SS,LT,3,11
20240825LGWO02024,20240825,WO,LG,6,4
20240825HTNC02024,20240825,NC,HT,8,2
20240825KTSK02024,20240825,SK,KT,4,3
20240827HHLT02024,20240827,LT,HH,3,1
20240827BL1,20240827,,,0,0
20240827KTLG02024,20240827,LG,KT,6,1
20240827SSWO02024,20240827,WO,SS,0,1
20240827OBNC02024,20240827,NC,OB,7,13
20240827SKHT02024,20240827,HT,SK,10,4
20240825LTSS02024,20240825,SS,LT,10,5
20240828BL1,20240828,,,0,0
20240828HHLT02024,20240828,LT,HH,0,7
20240828KTLG02024,20240828,LG,KT,4,8
20240828SKHT02024,20240828,HT,SK,7,6
20240828OBNC02024,20240828,NC,OB,1,8
20240828SSWO02024,20240828,WO,SS,5,9
20240829BL1,20240829,,,0,0
20240829HHLT02024,20240829,LT,HH,14,11
20240829OBNC02024,20240829,NC,OB,10,2
20240829SKHT02024,20240829,HT,SK,4,10
20240830BL1,20240830,,,0,0
20240829SSWO02024,20240829,WO,SS,0,1
20240829KTLG02024,20240829,LG,KT,7,8
20240830LGKT02024,20240830,KT,LG,7,11
20240831HTSS02024,20240831,SS,HT,13,15
20240830LTWO02024,20240830,WO,LT,2,8
20240831KTHH02024,20240831,HH,KT,2,6
20240831NCSK02024,20240831,SK,NC,2,7
20240831LTOB02024,20240831,OB,LT,4,7
20240901LTOB02024,20240901,OB,LT,3,4
20240901NCSK02024,20240901,SK,NC,2,8
20240903BL1,20240903,,,0,0
20240903LGHT02024,20240903,HT,LG,7,5
20240903LTSS02024,20240903,SS,LT,5,1
20240903OBHH02024,20240903,HH,OB,7,1
20240901HTSS02024,20240901,SS,HT,5,6
20240903WONC02024,20240903,NC,WO,11,5
20240825HHOB02024,20240825,OB,HH,1,3
20240904KTLT02024,20240904,LT,KT,7,5
20240904HHHT02024,20240904,HT,HH,4,5
20240904BL1,20240904,,,0,0
20240904OBSS02024,20240904,SS,OB,7,3
20240904WONC02024,20240904,NC,WO,13,6
20240904SKLG02024,20240904,LG,SK,5,0
20240905BL01,20240905,,,0,0
20240905HHHT02024,20240905,HT,HH,4,3
20240905WONC02024,20240905,NC,WO,7,12
20240906HHLG02024,20240906,LG,HH,1,3
20240905SKLG02024,20240905,LG,SK,2,4
20240905KTLT02024,20240905,LT,KT,2,12
20240906BL1,20240906,,,0,0
20240906KTNC02024,20240906,NC,KT,3,9
20240906SSLT02024,20240906,LT,SS,2,7
20240907NCSS02024,20240907,SS,NC,1,9
20240906WOHT02024,20240906,HT,WO,14,0
20240907HHLG02024,20240907,LG,HH,9,3
20240907OBKT02024,20240907,KT,OB,2,12
20240907SKLT02024,20240907,LT,SK,1,1
20240907WOHT02024,20240907,HT,WO,6,2
20240908HHLG02024,20240908,LG,HH,14,3
20240908NCSS02024,20240908,SS,NC,10,2
20240908WOHT02024,20240908,HT,WO,5,2
20240908SKLT02024,20240908,LT,SK,6,11
20240910LTLG02024,20240910,LG,LT,1,2
20240910HHSK02024,20240910,SK,HH,5,0
20240910BL01,20240910,,,0,0
20240910NCKT02024,20240910,KT,NC,11,8
20240910OBWO02024,20240910,WO,OB,7,1
20240911BL1,20240911,,,0,0
20240911LTSK02024,20240911,SK,LT,2,10
20240911NCKT02024,20240911,KT,NC,2,1
20240911SSHH02024,20240911,HH,SS,1,10
20240911WOLG02024,20240911,LG,WO,5,9
20240912BL1,20240912,,,0,0
20240912LTHT02024,20240912,HT,LT,10,0
20240912NCKT02024,20240912,KT,NC,10,4
20240913BL1,20240913,,,0,0
20240912SSHH02024,20240912,HH,SS,1,7
20240913HHLT02024,20240913,LT,HH,4,8
20240914HHLT02024,20240914,LT,HH,12,9
20240914SSSK02024,20240914,SK,SS,11,9
20240914KTOB02024,20240914,OB,KT,2,1
20240914WOHT02024,20240914,HT,WO,3,2
20240914LGNC02024,20240914,NC,LG,7,10
20240915LGNC02024,20240915,NC,LG,4,1
20240915HHLT02024,20240915,LT,HH,16,9
20240915SSSK02024,20240915,SK,SS,14,9
20240915WOHT02024,20240915,HT,WO,5,10
20240916HTKT02024,20240916,KT,HT,5,11
20240916WOOB02024,20240916,OB,WO,5,4
20240917HHNC02024,20240917,NC,HH,1,4
20240917HTSK02024,20240917,SK,HT,2,0
20240917SSOB02024,20240917,OB,SS,8,4
20240917LGLT02024,20240917,LT,LG,7,3
20240917KTWO02024,20240917,WO,KT,2,4
20240918HHNC02024,20240918,NC,HH,5,2
20240918SSKT02024,20240918,KT,SS,6,8
20240919HHNC02024,20240919,NC,HH,6,7
20240918LGLT02024,20240918,LT,LG,3,5
20240919BL1,20240919,,,0,0
20240919HTOB02024,20240919,OB,HT,9,4
